Out-degree strong,Betweeness strong
8,1.4444554025313595e-05
33,0.0017329298442902619
2,0.0034690369865234927
11,1.0030624759467204e-05
1,0.0006489627937171015
3,1.8700247653961335e-07
5,0.0
3,4.3217792460751584e-05
3,0.0
63,0.0076793801161592875
4,2.8560077843818547e-05
1,0.0
1,0.0
5,2.807245558293334e-06
1,3.090429681097595e-05
