In-degree strong,Betweeness strong
75,0.010595528953168792
2,4.109623415665488e-05
4,3.593769978190922e-06
15,0.0021693866968503376
1,0.00018294952749513192
1,5.10035083756053e-06
1,0.0066077052875608
1,4.174188990093413e-05
2,0.0010195581614151896
22,1.69113520279743e-05
2,3.7061163461834676e-07
2,0.0006274460363601012
2,0.0008232150036761385
1,0.0
4,0.0069327160824914314
3,0.00014341983802880853
1,4.703860921613845e-06
35,0.0007404757154071155
5,0.0024936549418819
1,2.6982384609646037e-06
1,6.143954095748533e-05
3,0.0004158930756231917
1,6.458971010953839e-06
20,0.00019142293796288077
222,0.011456638145908154
5,0.003750176310492908
1,0.00021043024805024753
22,0.004601032624789623
19,7.325230146891108e-05
2,1.8650380326884102e-06
42,0.006909735735737924
1,8.47152234215376e-05
2,0.0030702314916484026
1,0.0
1,6.143217037682313e-05
4,0.0009904005122812122
1,0.00010221490927418616
1,0.0020975697627341064
9,0.006989327427968678
1,0.0013369110804922167
40,0.010427106817551301
1,0.0
2,1.394146170485486e-06
2,7.002998390346107e-05
1,0.001141459398314114
15,0.003218578595655716
7,2.101852519150721e-05
2,0.0004918472784174688
6,0.011984483911702998
1,9.80722426147498e-06
2,0.002512566144969083
1,0.0
2,1.4921625421861013e-05
1,0.0
4,6.28902608407653e-07
5,0.0005234412144041114
1,5.722275782112168e-07
6,4.825050647799678e-06
4,0.00029128883134298995
3,6.320563849830746e-06
14,0.00261984292650998
87,0.006527898627596828
5,0.0007777860403976709
4,1.4297859972281478e-05
3,0.0006026067848052128
86,0.0004949198009932335
7,0.00019113096293158605
2,0.0008208858621015698
1,3.475284641425016e-05
1,0.0
19,0.0030096516409839494
3,0.0001475745088410497
6,0.0009361278761192513
2,0.0038865009478091846
1,1.2716168404693706e-07
3,0.00030544371494498946
5,0.00010670781043189303
1,1.8126320053236119e-06
1,0.00039112284245488215
2,0.00047545715148076466
1,0.0
64,0.026314534626664686
2,2.2115075486423838e-08
1,0.0003601516646565844
2,0.0010818971135947476
1,0.00011838663701799638
1,0.0
6,0.005993893139236426
225,0.0030390886066131604
2,0.0004248548105976635
4,0.0025277818311880804
10,0.0015027130527795057
10,0.0005799234870098788
1,0.0
6,0.0020058915493675537
1,0.0
2,0.0010172934723754964
2,0.00623645718393006
7,4.1132796439389745e-05
6,0.0003987598142376185
9,0.005863111951665007
15,0.001039434305884582
13,0.0005507541692511367
1,2.946628081134334e-05
2,0.0
4,0.005949478013061261
5,1.279543802591777e-06
1,0.0006469642227664834
3,1.56539624615508e-05
3,0.0016354381449791334
44,7.689504211476487e-06
