100000213	3080114013	1
100000213	405066123	1
100000213	429391019	1
100000213	57573467	1
1000007406892601344	2376204017	1
1000007406892601344	878991600231251970	1
1000018877009596416	339151921	1
1000018877009596416	743427618498805760	1
1000061496	14575613	1
1000061496	881014213	1
1000081387460988928	429255979	1
1000138698032320512	1451119733709934596	4
1000138698032320512	14575613	1
1000138698032320512	3050483602	1
1000138698032320512	540903862	1
1000270232710275072	90337089	1
1000274080153718784	160880868	2
1000274080153718784	425686235	3
1000317689498341376	1127307619390111745	1
1000317689498341376	1223200116670115850	1
1000317689498341376	1378201201192398855	1
1000317689498341376	2377487094	1
1000317689498341376	419441999	1
1000346763360919552	55238295	1
1000365809204711424	1243278293454987265	1
1000365809204711424	84300444	1
1000438580995678208	150725695	1
1000438580995678208	160880868	1
1000438580995678208	881001960	1
1000450321485791232	1451119733709934596	1
1000632484755800064	1050412943622529024	1
1000632484755800064	1347282456987258880	1
1000671732712312832	1003273450859974656	1
1000671732712312832	1135141640	1
1000671732712312832	1239177656970743808	1
1000671732712312832	1254500988116926466	1
1000671732712312832	1388824802497077250	1
1000671732712312832	1437566680511795200	1
1000671732712312832	444827693	1
1000671732712312832	921699811421761537	1
1000800941661179904	39454080	1
1000832884771577856	1451119733709934596	1
1000832884771577856	368920797	1
1000843531286609920	437901548	1
1000859842179977216	1402578117877800964	1
1000872195227340800	1102941035662114818	1
1000872195227340800	1200158643813003264	1
1000872195227340800	1231894919268196353	1
1000877968963657728	90337089	1
1000973052535017472	1392726045082767360	1
1000973052535017472	831768450	1
1000982944251629568	1016249336903159808	1
1000982944251629568	1392726045082767360	1
1001006498082934784	1103693880388657152	1
1001006498082934784	333410580	1
1001006498082934784	386800314	1
1001006498082934784	388346603	1
1001006498082934784	58748101	1
1001006498082934784	993225440	1
1001037676454309888	1451119733709934596	1
1001037676454309888	2377487094	1
1001037676454309888	79019842	1
1001039446555480064	1012961360	1
1001039446555480064	1113338427339083776	1
1001039446555480064	1254009103032225792	1
1001039446555480064	23615081	1
1001039446555480064	3372744029	1
1001039446555480064	895565287	1
1001057886322216960	234004465	1
1001073386796306432	104170025	1
1001095436877402112	14406841	1
1001095436877402112	213680930	1
1001095436877402112	403024792	1
1001095436877402112	48971905	1
1001104042376998912	2906567290	1
1001104042376998912	386085616	1
1001115483620433920	1113338427339083776	1
1001115483620433920	150196030	1
1001115483620433920	49063975	1
1001125794901569536	444457175	1
1001151499991486464	130837695	1
1001151499991486464	472966889	1
1001151499991486464	497995758	1
1001151499991486464	500711588	1
1001151499991486464	543774554	1
1001152281696456704	1243278293454987265	1
1001442932	2477156634	1
1001442932	429255979	1
1001444644826288128	1259148597515497472	1
1001444644826288128	49063975	1
1001444644826288128	61877999	1
1001472962300731392	1402578117877800964	1
1001505012235763712	1017079253333143554	1
1001505012235763712	3299546625	1
1001505012235763712	495864374	1
1001505012235763712	50584579	1
1001505012235763712	595641195	1
1001521914890813440	246825414	1
1001521914890813440	58748101	1
1001748711729434624	1027650131187904512	1
1001748711729434624	1061237853739474944	1
1001748711729434624	114332714	1
1001748711729434624	1188843954432811010	1
1001748711729434624	1228313808701186050	1
1001748711729434624	1241494437907369985	1
1001748711729434624	1272857277154951170	1
1001748711729434624	1321756970798469120	2
1001748711729434624	1348990498183258117	1
1001748711729434624	1369945117793062913	1
1001748711729434624	143393223	1
1001748711729434624	1459901869497724929	1
1001748711729434624	2738026822	1
1001748711729434624	274093178	1
1001748711729434624	482183373	1
1001748711729434624	605614784	1
1001748711729434624	777962220059787264	1
1001748711729434624	813106086366560257	1
1001748711729434624	831768450	1
1001748711729434624	85553618	1
1001748711729434624	900092273152667649	1
1001808117729030144	3262283944	1
1001808117729030144	429255979	1
100185915	1328672311	2
100185915	482534220	1
100185915	57573467	1
1001889512904159232	3438979498	1
1001926180575023104	1078256013311176706	1
1001997313	1095412353427013633	1
1001997313	1392726045082767360	1
1001997313	1434022273506324482	4
1001997313	2377487094	1
1001997313	493153944	1
1002167748326318080	1262570369187221514	1
1002167748326318080	14942383	1
