In-degree weak,Betweeness weak
0,0.0
0,5.80170238851283e-08
0,1.4354332253190642e-06
0,4.068036494148512e-05
1,1.8592272906985536e-06
12,3.2810814485886475e-06
1,0.0004542491370599837
0,6.710147176349323e-05
1,0.0
2,0.0
1,0.0
4,1.5020344658861406e-07
8,2.2730605003692297e-05
1,0.00024295373870398615
1,4.895211056934247e-05
8,5.722628746082333e-06
3,1.4128832633454243e-08
0,0.0
39,1.2106998508477973e-05
2,0.0
1,0.0
0,0.0003659548455876325
5,2.842368714511833e-06
14,2.868477373808867e-07
4,7.088620428097786e-06
0,5.693898729836512e-07
1,0.0
1,1.0839567351450734e-05
3,1.6835323886778174e-08
17,3.790586936726099e-08
2,0.0
0,7.996343433181378e-06
1,0.0
0,1.6973220393250958e-07
0,0.0
2,6.37694303870403e-05
1,0.0
0,5.405903131817052e-05
0,1.0171755163628515e-05
0,1.2777832925330346e-05
0,1.0407324083805584e-06
17,4.976128785706262e-06
0,5.8109262175127574e-08
1,0.0
0,8.031209732053754e-06
0,1.7765066446293997e-05
0,1.4495725854714454e-06
3,5.36120246321133e-06
1,0.0
0,0.0005507147972649257
0,0.00017545207874594934
1,0.0
0,0.00017442839858878935
7,3.2912513220748654e-05
2,2.2397410129757913e-05
1,0.0
12,2.490706040749955e-07
0,2.1060406299619716e-06
3,3.04031343366778e-07
0,1.5040392561123725e-06
2,0.0005089968305324193
0,9.431681537451905e-06
0,3.0002456138972072e-06
1,0.0
1,0.00016350986479793118
0,0.0
1,0.0
13,0.00011360573263320473
0,1.3120459852984675e-06
1,0.0
4,5.063666778409643e-06
0,0.0005527872412643632
0,0.0004130358722574785
6,6.873215001493672e-07
0,0.0
1,0.0
0,0.0005062859809933523
0,0.0
1,0.0
0,0.0
0,0.0
2,1.353637127406549e-06
0,2.3394336597595702e-05
4,1.6630079367786865e-07
0,5.5127775519120306e-05
0,3.745206290008114e-09
19,0.00011520790882017222
1,0.0
33,2.8863436746588074e-05
0,0.0011022950747228645
0,0.0
0,6.687357121812634e-08
0,0.0
1,0.0
0,1.3071978861120287e-05
1,0.0
0,0.00011309421212899276
2,2.966070394019854e-06
0,3.07749211400759e-06
2,0.0
0,0.00020300590437751892
0,0.0
1,0.0
0,0.0001453185263555434
2,6.677268484346572e-08
15,1.0187632631858919e-06
1,9.886810699517566e-05
0,8.389656239745528e-09
0,4.729704904101553e-09
0,0.00014246098874288841
1,0.0
0,2.237188573500861e-07
0,1.338153623898422e-05
0,6.678714482347699e-05
0,1.53025820457343e-06
4,1.3856603346193182e-05
0,6.485174261930862e-08
0,0.0011904109938472814
0,0.0
4,0.00013189506267877117
0,9.751560263643541e-05
0,1.2196232108661923e-05
0,5.277469684789486e-07
0,1.033657501822582e-06
0,6.529600886876786e-06
27,8.034169381736854e-05
1,1.038757711305956e-06
0,8.605976850941023e-06
0,8.416359390191932e-07
0,6.616522223019924e-08
1,3.102673523365897e-08
13,6.800372509234163e-05
0,0.0
33,2.6401955562426122e-05
2,3.1968246400011706e-09
0,4.7288921212672856e-07
1,0.0
0,7.47347919484869e-05
0,2.8059392164201022e-08
0,0.0003961383927659484
5,9.648916741079401e-09
0,5.433525782941154e-05
3,0.0016354951535954185
0,7.385776711979984e-07
0,3.6121554535617067e-07
0,6.950580571034614e-07
0,5.928928947046825e-05
2,2.261159975623646e-06
0,3.284078881588081e-05
1,0.0
10,1.4738485657999583e-05
0,5.341481722991747e-05
0,9.966341110842332e-08
0,2.6381039662540742e-05
1,0.0003246637792938861
0,1.371290211284398e-07
2,5.169708973960049e-08
0,0.0003040325849098941
0,0.0
0,0.0016624995094684802
0,1.2672586648198704e-06
0,4.995744371077807e-07
0,2.1860055602138295e-08
2,7.019482675134845e-09
0,0.0
0,3.2314080539751066e-05
0,0.0
2,7.419181693728721e-05
7,3.0383334157970184e-08
0,0.0
0,0.0
0,1.7738292085663067e-07
0,8.547133936507055e-05
17,4.4449258763761135e-07
0,5.740988358786075e-07
2,0.0
1,0.0
0,0.00014840729564118835
2,5.2828847700161845e-08
3,1.2492266115095e-07
0,1.2179515975777e-05
32,1.2959860629253619e-05
1,0.0
2,2.51620529481639e-06
3,9.447655249614623e-05
4,2.5937091409589166e-09
1,0.0
0,3.119265874682009e-05
0,0.0
0,1.2454234041578341e-08
1,2.3138792744499194e-07
0,8.199336832613711e-05
0,5.6056414153243946e-05
0,0.0
1,0.0
1,0.0
0,0.0043797410501451445
0,0.0005292642004700609
0,0.00026025178863229074
1,0.0
4,2.2757350399455025e-06
0,0.0
3,0.0007234134959040397
2,0.0
3,0.0005329158311576144
16,3.2160059033121597e-06
0,2.8789548664260905e-06
1,0.0
1,0.00010994724158493784
1,0.0
0,0.00017523432945492005
16,0.00014020408098208597
1,0.0
0,5.097726182541114e-07
0,8.994206985836981e-05
0,7.774623435750687e-05
0,2.739438723862086e-06
6,7.232416054529013e-07
2,0.0
12,2.1544445326648004e-06
0,1.554078894731112e-08
1,3.344325746884441e-05
0,8.15526712678938e-07
0,0.0
0,2.2585952803562702e-07
1,0.0
0,4.057132188380691e-08
0,1.4829152400870073e-07
1,0.0
1,0.00010613457804803886
0,0.0
0,0.0009371019017362941
1,5.9191448845564286e-08
6,0.00016029692468925416
7,0.00010879978895247114
0,4.659626924876145e-07
2,0.0
1,6.870074716529117e-05
0,0.0003126100539607754
0,1.951878919367495e-05
0,1.190019026190583e-07
0,1.6497458884359596e-05
0,1.6097570821304184e-05
175,0.00046218356295843406
1,0.0
1,5.8225197642741286e-08
1,0.0
12,0.00019290579467777597
7,0.00012918863743613613
1,5.929212362907261e-05
2,0.0005851152911708412
0,1.3819606516671727e-08
0,0.0
10,2.9054839552748346e-06
0,4.471513112056452e-05
0,9.460004638823265e-06
3,1.2989733179975046e-06
3,0.00014202363205204622
0,1.9388978308465033e-08
4,2.4939209423997287e-08
0,1.8246732500864827e-06
7,4.1225172266350184e-05
0,7.098550726377387e-05
11,1.2333164850397198e-05
0,1.2713453698125244e-05
7,5.979555724654786e-08
2,4.211689605080907e-08
0,2.1747005538454413e-06
0,1.1697000007625509e-08
0,1.6782823853263578e-09
0,0.0
1,0.00011784635653194472
1,0.00010128338525712653
0,1.1201224945839008e-06
2,3.167215804355924e-07
1,0.0
1,0.0
1,0.00023803945728348913
0,8.738974718037972e-06
1,0.0
0,0.0
2,2.1016748128324525e-09
0,1.5733587089535537e-06
1,1.8792198671169137e-06
0,1.1927210928318304e-05
0,0.0004014375376498321
1,5.2631709486772663e-08
0,4.291439057879023e-07
1,0.0
0,1.6939571271064526e-05
0,0.0
1,0.0
0,1.4940115153158626e-09
3,0.0004694125569791273
0,0.00014281196502621572
0,1.2538438616065815e-07
7,7.549134326004386e-05
0,0.0010911315174421301
19,5.508513854273367e-06
0,6.053461090106884e-08
12,3.329230555347833e-06
11,1.2392594712880434e-05
25,4.304182308279543e-05
1,0.0
0,6.923926356010643e-08
0,0.0
0,4.639694296455931e-06
0,5.849003504082744e-05
0,0.0
0,3.621358286249545e-07
0,8.238745279068236e-05
1,0.0
0,2.542302552304025e-07
1,5.272398756949549e-09
0,0.0004668274278690998
2,0.0
1,0.0
1,0.0
3,5.307059685341714e-05
0,0.0
0,1.6547973320362214e-05
12,0.0005526793785350791
0,4.011929015253837e-05
0,5.7252657798027845e-06
1,0.0
0,0.0
0,3.858078694074987e-05
0,1.0358879737118497e-06
0,6.485513871341623e-05
0,0.00012801186442023543
10,9.828231109821336e-05
2,0.0
7,3.171144169030841e-06
0,7.053597268627271e-05
4,1.4412575081855543e-06
1,4.101048190569759e-07
0,5.8603049152502e-06
3,5.502535605764276e-05
0,1.5701063354038922e-06
0,9.051637210691676e-08
0,0.0001706315992265753
8,0.0001182494253876076
2,0.00013383686894121593
1,0.0
6,6.924737661107469e-05
0,0.0
1,0.0003686473308919017
1,0.0
0,6.858279322606632e-07
0,6.203505151253585e-05
0,1.6480371650519592e-05
0,5.847155211971236e-05
10,4.839858499989676e-07
1,0.0
0,0.0005689967173159667
15,1.6733803895076504e-05
0,3.9171121976750225e-07
4,5.324417998743283e-05
98,0.00015718028851642428
1,0.0
2,6.991180546885671e-09
0,1.9449230737709192e-05
1,0.0
47,3.649459484642509e-05
5,9.544105374813651e-07
2,1.6017429579168702e-08
0,1.3392905283687875e-06
0,0.0
0,0.0
9,2.459051979114563e-06
1,0.0
0,0.0
2,0.0011939979995635535
6,2.000879435719955e-06
4,1.6641732144330576e-07
1,0.0
0,8.428240611995793e-05
1,0.0
1,0.0
0,0.00014189565868234728
1,0.0
2,6.277384047507536e-08
0,0.0
0,8.827190334868863e-05
17,3.630793770785933e-07
0,6.644738088564275e-05
5,3.6616672188870884e-07
0,0.00026018197218542446
0,2.9697571789108646e-05
1,8.997897298615871e-06
0,0.00027423653892939473
0,0.0
0,4.91918877827576e-07
2,0.0
0,3.2131762775967925e-05
2,5.771320176619841e-10
0,0.00013255502711241517
0,0.0
1,0.0
2,7.990552735427805e-08
0,2.487488559852998e-07
2,5.316340168171401e-08
0,1.0227072248882696e-06
0,4.631651255864316e-08
0,2.4624569974552958e-05
0,1.5425490614278836e-05
0,9.481872248325638e-06
0,7.241092648381313e-07
4,2.2685954987191093e-07
0,0.0
0,5.69549141838321e-07
0,0.0
1,0.0
3,7.553774179270403e-07
0,2.732947733813881e-06
0,0.0
0,0.00023969491869652214
0,1.4853576402295551e-05
3,4.106274208514687e-08
0,6.487923487652205e-06
0,0.0
0,1.0924517318960367e-07
1,5.340365763525848e-06
0,5.030299575388471e-05
0,9.195377169782988e-06
0,1.1908789935875745e-07
1,0.0
0,0.0002919658173054569
2,1.0235898193163053e-07
0,4.3349639595576244e-05
3,0.0004371550001210677
1,0.0
2,0.0
11,0.0002460638800943719
0,0.0
0,2.2040900107831495e-07
0,9.883745150372968e-06
0,6.07202460268558e-06
1,3.532086458665583e-05
0,1.7978755784994116e-08
0,1.5830463157734767e-06
4,0.0008520621167610916
0,0.0
0,0.0
1,0.001023130825812371
0,5.0736730740322436e-05
0,1.5817959916268387e-06
11,1.5133729644698618e-06
0,6.040760553377366e-07
4,5.255411343324001e-06
2,0.0
1,0.0
139,0.0003234971593657976
1,0.00035519297634710673
4,1.7951368338652267e-08
2,1.1663140444839436e-08
0,0.0
2,2.174686005379747e-08
0,0.0
0,3.8941848717288024e-08
1,0.0
0,6.379202874092901e-07
0,0.0
13,1.4142977493734167e-05
0,2.062953542588991e-07
0,3.862092229616677e-05
0,4.746262861528482e-07
0,1.032351006450294e-05
0,1.2730467247628736e-05
0,0.00021074613505762144
16,0.0002984255344542663
0,1.697263449377289e-08
2,0.0
40,2.3769613901576803e-05
0,0.00013455886259897191
0,1.6766257161860777e-07
3,0.0
0,1.7155622237448758e-07
1,0.0
0,6.152314529834845e-07
0,5.840841005735794e-06
0,0.0
2,0.0
1,0.0
0,8.312545273186001e-10
1,0.00013778448959952483
0,0.0007164718186144629
0,5.8167121646048676e-05
2,0.004229689302808357
6,0.0
3,2.0391763823970395e-09
0,1.6081336224512248e-07
4,0.00035920413087251135
2,0.0
7,4.4968161481801325e-08
1,0.00023567663562672073
0,1.279254190896924e-07
1,0.0
10,4.829353970560228e-06
0,2.752004376420482e-06
1,6.219965856040963e-05
0,0.001509743335572575
1,0.0
0,5.306728902401943e-05
0,2.340226769597052e-05
2,7.702285452194865e-05
0,7.463239860851494e-06
7,1.687962788964888e-06
0,0.0
0,3.5247184616194426e-05
2,9.473991828052373e-09
1,0.0
2,7.766968725825628e-08
1,7.016462642150847e-05
7,9.01460672733408e-06
1,0.0
0,1.2379296575180892e-05
10,2.471576290766304e-06
7,5.626552764540359e-06
8,5.090104610618536e-06
0,0.000484870598741392
0,3.3058168339333644e-05
1,0.0
5,0.00018911049656111114
26,8.041661502365066e-05
7,5.343981569897155e-05
1,8.10842290558908e-08
4,3.4432508191930996e-07
9,6.2803999440758745e-06
14,1.6163742593635576e-06
4,5.310888955964901e-05
0,0.0
1,0.0005036098794201411
4,2.2913337229714782e-09
1,0.0003453564038866019
1,0.0
0,4.1379720553498864e-07
0,0.0
0,5.919320334853896e-06
0,3.6000418683743285e-08
0,6.92207855028041e-07
1,0.0
1,0.00022113765917058324
0,0.0004225007584466018
8,1.0317670849526578e-06
0,0.0022037126543043646
1,0.0
0,3.5160960104348676e-08
1,0.0
0,0.0
0,4.575001711997709e-05
0,1.7724715921126962e-07
0,0.00020371222605381338
1,0.0
0,9.911186119616745e-05
0,1.6827727441030234e-06
183,0.001280316472948651
0,1.2985132523652175e-05
1,0.0
0,0.0
3,2.4337332078572707e-05
0,1.6555767375718402e-05
1,1.377155751367429e-05
1,0.0
0,0.0005986190303222755
3,4.837505303698597e-07
0,0.0
0,3.0722116725405154e-06
0,2.745417911829217e-06
0,5.468293791864415e-07
0,0.0
0,5.334497944657591e-07
0,0.0
0,3.6894870154771225e-05
1,0.0
2,7.279463514954655e-09
0,0.00011521549814012498
0,0.00028850542822338366
2,0.00015517691297191685
0,0.0004661270866157534
0,7.187702374231363e-07
0,6.448751382858157e-05
3,9.624100294526557e-10
0,0.0
0,6.977611442068414e-05
0,0.0007241345769493301
0,9.329094808053466e-07
0,7.523189906286968e-05
0,0.0
0,1.8178351578482532e-06
0,5.421497593717748e-05
12,2.6898748822854712e-05
0,3.752075119567788e-08
1,0.0
3,0.00013468852759459835
1,0.0
13,1.809493983960638e-05
0,0.00013902630150458193
1,0.0
0,8.260244230563972e-09
46,1.9571103716117305e-05
0,1.562613308434615e-08
0,0.0
0,0.0
0,2.523821388726296e-06
2,0.0
1,0.0
0,5.679546950501557e-05
0,8.024618046926732e-07
0,8.031715298763852e-05
0,1.4072115560117058e-07
3,2.6926116699060933e-07
1,0.0
1,0.0
0,0.0
0,9.12004478055509e-05
0,9.997310214978186e-05
1,0.0
0,6.836838695150454e-06
1,0.0
0,1.0126489895984069e-05
0,4.2960768632372665e-06
0,5.169227452174111e-10
6,0.001960676904053867
0,3.1605573093111003e-07
5,0.00013408480220837696
0,2.9316728084822853e-09
0,0.0001972258905838313
0,4.5820655087074945e-07
3,5.838739460506154e-09
2,2.0950521543235506e-09
0,0.00035212883787817255
3,1.3995778685004334e-07
0,5.428529900707132e-05
0,7.57426284774018e-06
5,7.015483325546335e-05
0,5.350680282530608e-05
0,0.0
0,6.929665116671221e-05
1,0.0
1,0.000283086507597401
0,0.0009700605301038458
1,0.0002751610494741248
7,5.079308606752817e-07
0,0.0
0,3.809623255084537e-05
0,8.385142066817183e-05
0,0.0
0,1.232737388318894e-08
0,2.6629150997868326e-07
1,0.0
0,0.00028719939113527654
0,0.0009174282059317248
0,5.3629247027913116e-08
1,0.0
0,0.00026529345042711975
4,0.00028785900827653723
0,0.00011621056491202676
41,0.0002532138899563048
1,0.0
0,1.9423621980390472e-07
1,0.0
1,0.0
0,0.0
0,6.950409425040833e-05
0,7.481358526812978e-06
2,8.725052374916534e-05
4,2.7805913829375744e-06
2,1.675906260358512e-09
7,1.406469909497805e-07
21,0.00023648108724620223
5,0.0003183251805278648
0,5.312759276154673e-05
1,0.0
5,2.0582891356568634e-06
1,0.0
0,0.0
16,5.707482060866448e-05
0,2.8393035576255813e-07
0,5.31297966244453e-05
0,0.0
2,7.175670652816874e-09
7,1.0119425480490532e-05
2,0.0
0,0.000228038246622575
0,9.209873617881592e-07
0,4.627555213975729e-06
0,3.8908171894435925e-06
0,0.0003409725092592249
0,0.0
4,2.1605561639707767e-08
1,0.0
0,5.366372982162719e-07
0,0.00052827217893888
0,5.307886393385333e-05
0,0.0
3,0.0
0,1.8131514448383353e-06
1,0.0
0,5.241952849479055e-07
0,0.0
0,0.0
0,4.024543811592515e-07
1,0.0
3,0.0
34,0.00017804796878006845
0,4.4522306707204635e-05
0,0.0
0,7.685914420776132e-05
0,3.8858579819969206e-07
12,4.8863536721545933e-05
1,0.0
8,3.96363979079618e-07
0,3.5686550248910284e-06
0,7.910008511336675e-07
1,0.0
0,3.416186519133578e-05
0,0.0
0,0.00024216992220179359
5,3.5463825040879685e-07
0,6.096545154918797e-05
0,0.0
37,0.0001458346751461523
0,1.425387609366433e-08
0,7.41703093172377e-06
0,1.1191345574059775e-05
0,6.974303192334545e-05
15,0.00011130298173600358
27,0.018780348594358374
5,9.951679024680787e-09
0,0.00022366769355394942
0,0.000197059606003016
0,4.63215386645694e-06
0,3.9790321100710913e-07
0,1.224057904129652e-05
0,0.00011991584645015326
0,0.00011498076491923166
2,2.5861251961023115e-09
0,1.067958388052122e-06
0,5.481627121629226e-05
0,0.0
1,0.000858687825512285
1,0.0
2,6.9917376843240355e-09
0,7.967377983265985e-08
9,2.875864410006058e-06
1,0.0
9,2.769911552344626e-07
0,1.2155098382695968e-06
2,1.7293236758082676e-06
1,0.0
0,4.5725804282674894e-07
3,6.160349425832845e-07
0,3.690259282676434e-05
0,1.901915613613609e-05
0,5.780497936550974e-06
1,0.0
0,1.6965638202635316e-07
3,1.0835881949127007e-06
1,0.0
1,0.0
1,0.0
0,0.00032449137685421634
3,0.0
1,0.0
0,1.1197549975533331e-06
0,0.0
0,0.0004762683885900344
0,1.4189656675030656e-05
0,0.0
0,0.0
0,0.00013755443693054664
0,1.5219178057056205e-05
13,4.622142060849731e-06
1,0.0
6,0.0018409253990293011
0,0.00039699300384766887
0,0.0
1,0.0
0,5.3096770851254994e-05
0,0.0005818130480892166
0,2.5135449546119845e-08
0,5.306728902401943e-05
0,0.0002435627082143812
1,0.0
4,3.978308296002261e-06
0,0.0
3,1.0457438893094955e-06
0,5.3672019589606464e-05
5,0.00015435081900242953
0,0.0007514942238101325
4,4.260517732119604e-07
0,1.4160849223988792e-05
1,0.0
3,7.036903315100393e-07
0,5.692062643270739e-05
1,0.0
0,7.062891460542026e-08
2,0.00041620109439753975
1,0.0
4,5.2468659140894995e-05
4,2.2001363608631606e-09
0,4.185535650537499e-06
13,8.524566791963485e-06
0,0.0001303085646350152
0,0.0007149378346976135
1,0.0
1,0.0
13,0.0005663638505984856
5,7.427661395721669e-06
0,4.8623709996799836e-08
0,5.308668899634731e-05
1,0.0
32,0.0007627493287168821
0,0.00022055332181611996
0,6.220032088093132e-06
0,0.0
0,5.552549827163259e-05
79,0.0001977180928617931
0,3.926569704012824e-08
0,6.296518082545975e-05
0,5.541816028254248e-06
10,0.0006761473015393948
1,0.0
0,0.00018940683545952172
3,4.510322185115821e-05
0,4.67180210907305e-08
81,0.0022497020469163364
0,0.00010613457804803886
2,0.0
1,0.0
0,1.6040169765294058e-07
0,0.0
0,0.0
0,1.4716800667732044e-06
0,2.548682706961126e-07
0,3.2882471555719283e-06
0,0.00010027781055335523
0,0.0028847726485396966
0,3.4758464612088115e-06
0,0.0
0,9.504973364635916e-06
0,0.00020473129707588664
0,0.0
4,0.0028814080602671487
0,5.653740795702293e-05
0,6.676521656248053e-09
1,0.0
4,1.1588914422345247e-06
0,6.160855651798038e-08
8,7.846796133742454e-09
0,6.726595367709253e-07
54,9.379044497549858e-05
0,2.0356214475744815e-05
5,3.3709673982407566e-08
3,2.960223663280108e-07
0,0.00021362164060674942
3,0.000279644530992976
0,0.00014754627704325322
5,7.787226201193507e-08
2,1.7077069175315862e-08
0,3.219142109997939e-05
0,0.00036401387204392215
0,1.2422953431181396e-06
0,0.0005870683981119817
2,9.010840363666532e-09
1,0.0
0,9.464259387398694e-05
2,0.0
1,0.0
0,0.0
0,1.241412596193709e-07
18,0.0005581036848602808
0,0.0
1,0.0
4,3.770860076925375e-08
1,0.0
3,2.387312195956586e-07
55,0.00012912353428266596
0,0.0
2,0.0
1,0.0
1,4.2031774629299046e-06
0,0.0
0,6.926996350630967e-05
7,2.023795646718498e-06
13,6.7097724367311284e-06
0,7.879048225619208e-05
0,8.667211306568869e-05
0,0.0
0,3.255918215426934e-05
0,2.195599659976238e-06
0,3.935087193162278e-07
0,1.5437935547317502e-07
2,4.696918138831922e-05
0,2.671424204297414e-07
3,0.0013435374352981342
0,1.8778233908004044e-09
2,0.0
16,0.00013600012745622252
0,0.00011042291830893666
0,5.439524251791694e-05
2,0.0
0,5.3105615399425674e-05
2,0.0
0,0.0001720215149217528
0,0.002770336629955421
0,1.5360802784075122e-05
0,0.0004405795895322344
1,0.0
7,9.817965864896026e-09
0,0.00010123161069610002
0,5.8670868769394483e-05
2,1.1008216538359025e-08
6,0.0013364031004922188
0,1.1780977668234953e-06
3,0.0
0,1.4470363168504397e-07
1,0.0
0,1.4129936943712026e-05
1,0.0
0,1.7107443270154555e-09
2,1.5859795881870465e-07
2,0.0
3,1.857771826221217e-08
0,2.06039789280118e-09
1,0.0
1,0.0
1,0.0
7,1.0534666492343795e-06
26,7.437769517604057e-06
0,6.386565650021998e-05
19,4.036871062316675e-05
0,1.182699117637983e-05
0,7.352306340595096e-09
25,0.00013344950777256965
0,1.2604619139603967e-07
0,7.456851758332854e-08
0,0.00013562912056106787
0,0.0
0,0.00011117475588973082
0,1.3247339541718863e-08
0,6.713554141324627e-08
0,0.0
0,5.9406302743032165e-06
1,1.7122658171485447e-08
1,0.0
2,0.0
2,0.0
4,2.936421494206608e-05
1,0.0
1,0.0
0,1.2151963242895208e-07
0,3.0447833006183788e-05
0,8.580081685313127e-06
0,1.300788997452822e-06
1,0.00015213803122068995
0,0.0
2,8.852746907442394e-05
0,1.0337260581706145e-05
0,9.891120710967559e-08
1,0.0
132,0.00028081737719541113
0,5.3598693333901295e-08
0,0.0001305237804702415
0,0.0
0,0.0
0,0.00022482001678012151
0,0.0
0,1.9430052373645906e-08
3,5.166208043615599e-10
0,0.0
1,0.0
0,1.1722745855630095e-07
0,0.0
0,0.00024698451806831633
0,0.00011666840808193612
3,3.427304476623128e-08
1,5.7757310569192765e-08
0,6.549072419913752e-08
0,9.432635629089189e-07
0,0.0
3,1.5137350680478885e-05
0,0.00019048752610842953
0,1.3855051001714957e-05
3,1.7980674852460795e-07
0,5.39624516981437e-05
3,4.293469985762089e-09
2,0.0
0,0.0
0,7.355601997183165e-06
1,0.0008791361934117122
0,0.0
92,8.980009870665869e-05
0,0.0002562572943867068
2,0.0
2,0.0
1,0.0
1,0.0
0,1.520502096746673e-05
0,3.412943879089661e-05
1,0.0
0,9.438883207436021e-06
1,0.0
0,2.0282738816438487e-07
0,1.8597296369100534e-05
0,0.0
7,0.0006467627997127497
1,2.86184242243093e-08
0,3.253949336661497e-05
2,0.00042174215053933736
0,0.0
0,4.4030003218199345e-05
0,5.403726709495058e-05
0,5.367740018429591e-05
0,5.5626562285574884e-05
4,9.407943544014236e-05
6,1.7074350186628803e-06
15,0.0004131191519004053
0,0.0001347393942630835
0,1.1738026465776997e-07
0,0.000401978820800431
2,0.0002679681798843339
0,0.0
0,0.0
2,0.0
1,0.0
1,0.0
0,2.864929333871363e-07
0,4.745163369527341e-06
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
11,9.567956863344922e-05
2,0.0
0,7.713320408652703e-07
0,0.0
0,0.0
16,0.00024219608200557315
0,1.3467777747854719e-06
0,0.0
0,1.0303564631285594e-05
2,0.0
0,1.4274830206101114e-06
6,1.8698290141239047e-06
0,2.5271304699618387e-06
0,0.000928805069532742
1,0.0
0,5.125844440438814e-05
5,1.1544011036460329e-08
0,5.104094446313343e-08
2,2.8903752191731717e-09
0,1.376158861109648e-05
0,8.882009666527546e-06
0,1.4670744065682856e-06
4,6.533335784621266e-07
17,1.7706786384760012e-06
0,0.0
0,1.6395672047457033e-07
2,5.439676067926809e-05
0,2.289727380198546e-06
1,0.0
3,1.771542585117217e-05
1,0.0
2,0.0
4,2.1135324982007989e-07
1,0.0
0,8.498172223117568e-05
9,3.9782212807969213e-07
0,0.0
1,0.0
4,3.369351684064726e-10
0,5.381158937213406e-05
0,0.016679900589578887
0,1.8361702125973325e-07
2,1.3520353707335363e-08
0,5.306728902401943e-05
0,1.7455027031181413e-05
0,3.234464006053519e-06
0,3.506575211045791e-05
5,6.354542873837944e-06
3,2.3692084857576048e-06
1,8.92844892504483e-05
0,3.727302330488687e-08
2,0.0
0,4.520598043302119e-06
16,1.2062296656727325e-05
0,7.334412227882876e-06
0,5.767891130213601e-05
1,2.330553937407217e-06
0,6.224272782523649e-06
0,0.00020592653468329037
1,4.810096983740146e-06
68,9.555556996951694e-06
0,0.00016656330248045916
0,2.717816443472271e-05
0,3.2612810059886137e-06
1,1.2463041502388123e-06
1,0.0
1,0.0
1,0.0
0,4.782652335065644e-05
0,2.5700615775425307e-07
0,9.009254172478129e-05
0,0.0
40,1.9226348567767198e-05
9,2.2460611109699e-07
0,5.308755394944513e-05
0,7.116775269834529e-07
2,3.877648292581728e-06
0,0.0
0,1.0267210293208445e-08
2,0.0005240171054168106
5,0.0008918565159141776
9,0.0003963035919413338
1,0.00017448836265004992
0,0.0
0,0.0
1,8.637999676391496e-05
7,6.264022123210348e-08
1,0.0
54,0.00015018263341404616
3,0.0
2,0.0
0,2.8754917618405707e-09
0,0.000360462006840487
0,0.0
0,8.465629752964577e-06
1,0.0
1,0.0
0,1.9353023300100015e-05
5,0.0
0,6.883679883476459e-06
0,0.0
1,0.0
1,0.0
19,0.00015909518001317198
0,0.0001371674713522021
3,1.9074790871583465e-06
0,1.0791322006088378e-05
7,1.6879118050885479e-06
2,0.0
0,1.9696752691248657e-07
1,0.00020698336303321332
4,4.3708716503099256e-07
3,8.453468004663939e-09
0,2.06460322593984e-08
0,8.922837083791157e-05
2,0.0
77,0.00024063245186776563
0,0.0
0,5.306728902401943e-05
0,5.467406593098054e-05
1,0.0
139,0.00037938735057169756
5,7.020574422768307e-07
1,0.0
1,0.0
7,5.0977222885705505e-09
3,5.309287845773899e-06
0,0.00015922555769255
2,0.0
1,0.0
0,2.606951429914247e-06
0,5.308256471217715e-05
0,0.00018185463997323994
217,0.0005830016589086015
5,0.00045369531715762086
2,0.0
1,0.0
0,2.3955588974395087e-06
1,0.0
0,9.663265414857824e-06
2,3.285320109602729e-08
0,0.00035857333641272054
0,0.0002229364840658463
2,0.0003066832062632332
1,0.0
1,0.0
0,0.0
0,6.714882881453193e-06
0,8.43773930524167e-08
0,0.00017640117323844607
0,0.0
0,5.409868332228147e-05
2,9.322653544639878e-08
12,1.466131236568934e-05
1,0.0001482972890799906
1,0.0
0,0.0
1,0.0
2,3.4468152852941184e-08
0,7.095903059019154e-05
0,1.650555174693295e-07
0,5.35952532641315e-05
31,8.743411544370347e-06
0,0.0
0,1.230336875033553e-05
2,5.310311954245269e-07
0,0.0
1,0.0
3,5.619248400481546e-07
1,0.0
2,0.0
1,3.762905581119297e-05
1,0.0
1,0.0
25,0.0003318311495749563
0,0.0
1,0.0
0,6.300620579766195e-05
0,1.531793610764899e-06
2,0.0
0,0.0
0,6.367057983727016e-06
121,0.0008164132932726906
0,0.0001488361501821021
7,8.446609991270676e-08
2,0.0
1,0.0
63,0.0005104112670214134
12,0.00050381669270738
0,8.062427120973878e-09
0,1.071213591807956e-05
6,2.38265478791117e-06
5,3.8393209788784104e-07
0,3.0075327625758726e-05
0,6.552151330478758e-09
0,0.0
21,1.6987619206577654e-06
0,8.944616090921054e-08
0,1.9471890320756622e-07
1,0.0
0,2.1627761267593683e-05
12,0.0007097407590816919
0,6.0868888014185914e-05
0,0.00027779720323674366
87,0.0012430329878510722
2,6.215716280892558e-08
0,0.00028538220462499245
0,5.986874620580071e-07
1,6.402771182009228e-05
0,0.0
0,5.125812975937295e-05
1,0.0
1,0.0
4,0.0
0,0.0
0,0.0
5,6.887406716366861e-05
0,1.5192089490436933e-06
0,2.212737292554617e-07
2,6.840370328276463e-08
2,1.1239184567774199e-07
7,8.960846923368884e-06
0,0.0
1,0.0
0,5.843402358828431e-05
0,0.000268545227918501
11,2.3033317063926798e-08
5,0.0
2,1.0715579966248974e-07
2,0.0
0,0.0
0,0.00010613457804803886
