Out-degree weak,Betweeness weak
31,0.0001303085646350152
9,0.0007149378346976135
0,0.0
0,0.0
32,0.0005663638505984856
0,7.427661395721669e-06
6,4.8623709996799836e-08
3,5.308668899634731e-05
0,0.0
89,0.0007627493287168821
30,0.00022055332181611996
5,6.220032088093132e-06
1,0.0
12,5.552549827163259e-05
0,0.0001977180928617931
6,3.926569704012824e-08
10,6.296518082545975e-05
8,5.541816028254248e-06
21,0.0006761473015393948
0,0.0
10,0.00018940683545952172
12,4.510322185115821e-05
5,4.67180210907305e-08
0,0.0022497020469163364
3,0.00010613457804803886
0,0.0
0,0.0
5,1.6040169765294058e-07
1,0.0
1,0.0
3,1.4716800667732044e-06
2,2.548682706961126e-07
8,3.2882471555719283e-06
37,0.00010027781055335523
160,0.0028847726485396966
30,3.4758464612088115e-06
1,0.0
2,9.504973364635916e-06
48,0.00020473129707588664
2,0.0
207,0.0028814080602671487
19,5.653740795702293e-05
3,6.676521656248053e-09
0,0.0
13,1.1588914422345247e-06
6,6.160855651798038e-08
0,7.846796133742454e-09
3,6.726595367709253e-07
0,9.379044497549858e-05
26,2.0356214475744815e-05
1,3.3709673982407566e-08
0,2.960223663280108e-07
43,0.00021362164060674942
70,0.000279644530992976
105,0.00014754627704325322
0,7.787226201193507e-08
0,1.7077069175315862e-08
20,3.219142109997939e-05
27,0.00036401387204392215
3,1.2422953431181396e-06
65,0.0005870683981119817
3,9.010840363666532e-09
0,0.0
5,9.464259387398694e-05
0,0.0
0,0.0
3,0.0
8,1.241412596193709e-07
49,0.0005581036848602808
1,0.0
0,0.0
0,3.770860076925375e-08
0,0.0
0,2.387312195956586e-07
19,0.00012912353428266596
1,0.0
0,0.0
0,0.0
6,4.2031774629299046e-06
2,0.0
22,6.926996350630967e-05
0,2.023795646718498e-06
2,6.7097724367311284e-06
20,7.879048225619208e-05
5,8.667211306568869e-05
1,0.0
8,3.255918215426934e-05
6,2.195599659976238e-06
4,3.935087193162278e-07
3,1.5437935547317502e-07
12,4.696918138831922e-05
10,2.671424204297414e-07
232,0.0013435374352981342
3,1.8778233908004044e-09
0,0.0
11,0.00013600012745622252
21,0.00011042291830893666
7,5.439524251791694e-05
0,0.0
4,5.3105615399425674e-05
0,0.0
44,0.0001720215149217528
220,0.002770336629955421
12,1.5360802784075122e-05
44,0.0004405795895322344
0,0.0
0,9.817965864896026e-09
47,0.00010123161069610002
14,5.8670868769394483e-05
0,1.1008216538359025e-08
69,0.0013364031004922188
9,1.1780977668234953e-06
0,0.0
5,1.4470363168504397e-07
0,0.0
11,1.4129936943712026e-05
0,0.0
2,1.7107443270154555e-09
0,1.5859795881870465e-07
0,0.0
0,1.857771826221217e-08
2,2.06039789280118e-09
0,0.0
0,0.0
0,0.0
0,1.0534666492343795e-06
0,7.437769517604057e-06
22,6.386565650021998e-05
0,4.036871062316675e-05
12,1.182699117637983e-05
4,7.352306340595096e-09
0,0.00013344950777256965
2,1.2604619139603967e-07
5,7.456851758332854e-08
34,0.00013562912056106787
1,0.0
22,0.00011117475588973082
3,1.3247339541718863e-08
2,6.713554141324627e-08
1,0.0
7,5.9406302743032165e-06
5,1.7122658171485447e-08
0,0.0
0,0.0
0,0.0
15,2.936421494206608e-05
0,0.0
1,0.0
2,1.2151963242895208e-07
16,3.0447833006183788e-05
14,8.580081685313127e-06
9,1.300788997452822e-06
20,0.00015213803122068995
2,0.0
28,8.852746907442394e-05
9,1.0337260581706145e-05
2,9.891120710967559e-08
0,0.0
0,0.00028081737719541113
3,5.3598693333901295e-08
51,0.0001305237804702415
1,0.0
1,0.0
19,0.00022482001678012151
1,0.0
3,1.9430052373645906e-08
0,5.166208043615599e-10
1,0.0
0,0.0
3,1.1722745855630095e-07
1,0.0
18,0.00024698451806831633
48,0.00011666840808193612
0,3.427304476623128e-08
5,5.7757310569192765e-08
4,6.549072419913752e-08
7,9.432635629089189e-07
1,0.0
17,1.5137350680478885e-05
65,0.00019048752610842953
13,1.3855051001714957e-05
0,1.7980674852460795e-07
49,5.39624516981437e-05
0,4.293469985762089e-09
0,0.0
1,0.0
2,7.355601997183165e-06
47,0.0008791361934117122
1,0.0
0,8.980009870665869e-05
27,0.0002562572943867068
0,0.0
0,0.0
0,0.0
0,0.0
5,1.520502096746673e-05
36,3.412943879089661e-05
0,0.0
7,9.438883207436021e-06
0,0.0
2,2.0282738816438487e-07
19,1.8597296369100534e-05
1,0.0
86,0.0006467627997127497
3,2.86184242243093e-08
46,3.253949336661497e-05
133,0.00042174215053933736
1,0.0
11,4.4030003218199345e-05
14,5.403726709495058e-05
5,5.367740018429591e-05
6,5.5626562285574884e-05
12,9.407943544014236e-05
0,1.7074350186628803e-06
95,0.0004131191519004053
49,0.0001347393942630835
6,1.1738026465776997e-07
47,0.000401978820800431
44,0.0002679681798843339
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
5,2.864929333871363e-07
10,4.745163369527341e-06
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
6,9.567956863344922e-05
0,0.0
7,7.713320408652703e-07
1,0.0
1,0.0
17,0.00024219608200557315
13,1.3467777747854719e-06
2,0.0
11,1.0303564631285594e-05
0,0.0
7,1.4274830206101114e-06
0,1.8698290141239047e-06
3,2.5271304699618387e-06
95,0.000928805069532742
0,0.0
35,5.125844440438814e-05
0,1.1544011036460329e-08
2,5.104094446313343e-08
0,2.8903752191731717e-09
12,1.376158861109648e-05
11,8.882009666527546e-06
12,1.4670744065682856e-06
0,6.533335784621266e-07
5,1.7706786384760012e-06
1,0.0
2,1.6395672047457033e-07
1,5.439676067926809e-05
6,2.289727380198546e-06
0,0.0
0,1.771542585117217e-05
2,0.0
0,0.0
0,2.1135324982007989e-07
0,0.0
15,8.498172223117568e-05
0,3.9782212807969213e-07
1,0.0
0,0.0
0,3.369351684064726e-10
4,5.381158937213406e-05
11,0.016679900589578887
5,1.8361702125973325e-07
0,1.3520353707335363e-08
2,5.306728902401943e-05
6,1.7455027031181413e-05
12,3.234464006053519e-06
10,3.506575211045791e-05
1,6.354542873837944e-06
0,2.3692084857576048e-06
53,8.92844892504483e-05
3,3.727302330488687e-08
0,0.0
5,4.520598043302119e-06
0,1.2062296656727325e-05
13,7.334412227882876e-06
12,5.767891130213601e-05
13,2.330553937407217e-06
8,6.224272782523649e-06
20,0.00020592653468329037
3,4.810096983740146e-06
0,9.555556996951694e-06
11,0.00016656330248045916
15,2.717816443472271e-05
4,3.2612810059886137e-06
5,1.2463041502388123e-06
0,0.0
0,0.0
0,0.0
12,4.782652335065644e-05
8,2.5700615775425307e-07
73,9.009254172478129e-05
2,0.0
0,1.9226348567767198e-05
0,2.2460611109699e-07
3,5.308755394944513e-05
16,7.116775269834529e-07
0,3.877648292581728e-06
1,0.0
2,1.0267210293208445e-08
37,0.0005240171054168106
89,0.0008918565159141776
43,0.0003963035919413338
47,0.00017448836265004992
3,0.0
1,0.0
27,8.637999676391496e-05
0,6.264022123210348e-08
0,0.0
10,0.00015018263341404616
0,0.0
0,0.0
2,2.8754917618405707e-09
41,0.000360462006840487
2,0.0
9,8.465629752964577e-06
0,0.0
0,0.0
36,1.9353023300100015e-05
0,0.0
13,6.883679883476459e-06
1,0.0
0,0.0
0,0.0
22,0.00015909518001317198
90,0.0001371674713522021
0,1.9074790871583465e-06
29,1.0791322006088378e-05
0,1.6879118050885479e-06
0,0.0
2,1.9696752691248657e-07
31,0.00020698336303321332
0,4.3708716503099256e-07
0,8.453468004663939e-09
3,2.06460322593984e-08
30,8.922837083791157e-05
0,0.0
0,0.00024063245186776563
1,0.0
2,5.306728902401943e-05
7,5.467406593098054e-05
0,0.0
61,0.00037938735057169756
0,7.020574422768307e-07
0,0.0
0,0.0
0,5.0977222885705505e-09
0,5.309287845773899e-06
6,0.00015922555769255
0,0.0
0,0.0
10,2.606951429914247e-06
7,5.308256471217715e-05
31,0.00018185463997323994
3,0.0005830016589086015
33,0.00045369531715762086
0,0.0
0,0.0
7,2.3955588974395087e-06
0,0.0
13,9.663265414857824e-06
0,3.285320109602729e-08
47,0.00035857333641272054
7,0.0002229364840658463
43,0.0003066832062632332
0,0.0
0,0.0
1,0.0
23,6.714882881453193e-06
2,8.43773930524167e-08
46,0.00017640117323844607
1,0.0
3,5.409868332228147e-05
0,9.322653544639878e-08
0,1.466131236568934e-05
22,0.0001482972890799906
0,0.0
2,0.0
0,0.0
0,3.4468152852941184e-08
21,7.095903059019154e-05
8,1.650555174693295e-07
4,5.35952532641315e-05
0,8.743411544370347e-06
1,0.0
16,1.230336875033553e-05
0,5.310311954245269e-07
1,0.0
0,0.0
0,5.619248400481546e-07
0,0.0
0,0.0
7,3.762905581119297e-05
0,0.0
0,0.0
46,0.0003318311495749563
2,0.0
0,0.0
10,6.300620579766195e-05
2,1.531793610764899e-06
0,0.0
2,0.0
7,6.367057983727016e-06
0,0.0008164132932726906
28,0.0001488361501821021
0,8.446609991270676e-08
0,0.0
0,0.0
17,0.0005104112670214134
67,0.00050381669270738
4,8.062427120973878e-09
9,1.071213591807956e-05
3,2.38265478791117e-06
0,3.8393209788784104e-07
26,3.0075327625758726e-05
3,6.552151330478758e-09
1,0.0
13,1.6987619206577654e-06
2,8.944616090921054e-08
4,1.9471890320756622e-07
0,0.0
17,2.1627761267593683e-05
68,0.0007097407590816919
52,6.0868888014185914e-05
28,0.00027779720323674366
114,0.0012430329878510722
0,6.215716280892558e-08
15,0.00028538220462499245
8,5.986874620580071e-07
7,6.402771182009228e-05
1,0.0
2,5.125812975937295e-05
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
21,6.887406716366861e-05
2,1.5192089490436933e-06
12,2.212737292554617e-07
0,6.840370328276463e-08
2,1.1239184567774199e-07
20,8.960846923368884e-06
1,0.0
0,0.0
6,5.843402358828431e-05
16,0.000268545227918501
0,2.3033317063926798e-08
0,0.0
0,1.0715579966248974e-07
0,0.0
2,0.0
3,0.00010613457804803886
19,4.366811907456907e-05
8,6.162807634903007e-05
4,1.5888741171868793e-08
2,6.060653237516183e-08
0,0.0
28,0.004808909697649669
11,1.976115095858964e-06
4,1.4374655453011398e-07
7,5.416500432146623e-05
0,0.0
0,4.354110774600574e-08
11,3.103442271369692e-07
0,1.1453951269274807e-07
16,1.8180691040667318e-05
0,0.0
0,0.0
46,0.0004961194087189883
12,5.976108287850532e-07
2,1.0088518050461563e-08
1,0.0
0,1.803390459723902e-08
0,0.0001307425749882435
12,6.185029856898413e-06
36,2.3436988496108678e-05
2,1.7726641498926123e-07
109,0.0003460873896348876
27,9.855390594053302e-05
1,0.0
12,7.40239575019275e-05
0,3.0830872927111827e-06
1,0.0
152,0.0016757542935277835
0,0.0
0,0.0
2,4.04414639719703e-10
3,5.226302678347316e-05
0,0.0
7,5.358353673697589e-05
0,1.328865368089737e-06
3,2.0627936136569626e-06
0,1.4561934974419535e-05
13,6.695693770550671e-05
0,0.0
193,0.0010471701920783925
4,1.0001522873428592e-07
18,1.4496931513927223e-06
4,1.5769216009653846e-08
2,1.280788260192021e-07
0,3.96805031732692e-06
1,0.0
0,0.0
0,0.0
1,0.0
10,1.0048167111648913e-05
9,4.5359987103569926e-07
9,3.500042848729727e-06
3,6.033246180421904e-08
12,5.816111747919519e-05
0,0.0
24,1.8477605642693775e-05
15,0.00020912794107868422
0,9.464895392722535e-09
1,0.0
1,0.0
0,0.0
0,0.0
6,5.3092784994825286e-05
0,0.00010587576167599955
0,0.0
6,5.334022381236741e-05
0,2.0368749098476376e-06
2,1.310359697873654e-07
9,2.8079284031680035e-05
3,3.518186071063696e-07
0,2.2659905203175962e-08
6,9.311744591321219e-07
3,5.309095810821177e-05
0,6.641074993102107e-07
0,0.0
1,0.0
3,2.1058448025404538e-09
3,0.00010613457804803886
1,0.0
0,1.3268162665977097e-06
0,0.0
19,0.00016895511032160627
0,0.0
10,8.527675379300733e-07
8,5.509912540768556e-05
3,3.6665646854402917e-07
35,9.795187780653122e-06
21,7.629008951060902e-06
0,0.0
1,0.0
0,4.5642626654964237e-08
82,0.00018970658002174804
10,2.828316161247346e-07
0,0.0001222476327748487
1,0.0
2,1.5169364700000847e-07
19,1.7427617000637496e-05
0,2.993956705362121e-08
12,0.00021910251646593305
19,2.0648254914208963e-05
2,0.0
21,0.00011950737822816182
3,1.178184675255049e-07
0,0.0
7,1.6362559712326187e-06
4,1.0885256996979767e-07
5,4.299355575232238e-07
0,0.0
1,0.0
10,2.528816955176603e-05
2,1.234880248172642e-07
9,3.260873654022772e-06
3,2.0407140244393135e-07
74,0.00013953212556846482
7,5.3490696332200056e-05
11,3.66746238608495e-07
3,1.984628400950705e-06
10,0.00010912437881362876
1,0.0
0,1.1551701188732138e-08
11,3.876798076691424e-05
2,9.13997327667706e-10
15,0.00013490897411331547
19,0.0006868993661582937
2,2.4002474476324575e-08
11,2.390666746825019e-07
4,7.105656087295816e-08
6,3.172420492418694e-06
9,0.00016798049857529964
27,2.547901446840956e-05
12,7.521564739224737e-05
0,9.356350877110301e-07
7,3.6347545976356556e-05
2,0.0017054182666523734
71,0.0007890937581365626
0,0.00017212941220336032
0,0.0
4,1.3039968551453946e-08
2,9.47807430530689e-09
43,0.00016354668532520087
68,0.00018840820136585765
0,3.168459032383432e-07
10,3.3510510411688676e-06
1,0.0
72,0.00010245376544112502
0,0.0
0,0.0
0,1.1976019818312944e-05
0,2.7849959008723245e-06
0,0.0
0,4.91081507838942e-09
0,1.1756469562378817e-06
1,0.0
8,5.879974107224813e-08
35,0.0006467825122692606
3,7.338725180771356e-06
0,0.0
9,3.922376999736018e-06
99,0.0007876971706546737
23,7.440273604369966e-05
0,0.0
38,7.688171676767073e-05
0,0.0
1,3.121221133687866e-07
10,5.86484876342296e-05
27,0.00018275488627227674
8,1.4676899795430146e-07
0,0.0
102,0.0014215632614924948
0,0.0
3,5.840850281257707e-07
0,0.0
1,0.0
8,1.6453378171340675e-05
0,0.0
7,3.397090783223661e-06
0,1.4269023771093743e-05
7,8.445380279421218e-06
1,0.0
6,5.5100681168459004e-05
7,7.010008550496792e-05
5,5.516410204506537e-05
11,7.723123242184713e-05
37,0.00023552681709833637
10,5.6148926989466955e-06
2,5.019261860828843e-07
0,7.385843983857959e-10
2,3.672236999964787e-08
0,0.0
0,0.0
0,2.490566449158421e-08
5,9.212160182677031e-05
36,6.841396775966036e-05
63,0.00018231614986574703
4,0.030103817542260013
18,3.216373155147983e-05
1,0.0
53,0.0004969632813980997
1,0.0
4,6.986890134151648e-05
0,0.0
0,0.0
77,0.00012718685297948901
0,1.0166147322609087e-08
11,5.929025186105013e-05
115,0.0008227666879644812
13,1.0465481146947915e-05
5,2.466834027460736e-06
0,0.0
3,1.0529224012702269e-09
1,3.4751057322624804e-07
9,4.014339214406923e-06
0,0.0
7,1.3620991481247672e-06
1,0.0
11,1.3586330290249845e-07
0,2.2861881887321336e-08
1,0.0
0,0.0
0,0.0
0,1.3978994647730499e-06
10,4.513707293602554e-06
8,2.5812016092419064e-06
0,0.0
61,0.0005656865465197686
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,2.2553022172401784e-06
2,5.3089824624876046e-05
0,0.0
6,5.318007589091041e-05
6,4.5051684421648434e-07
0,1.0390202259499889e-06
0,0.0
0,0.0
0,0.0
7,1.9297026573622116e-05
6,1.7257382195740582e-05
1,0.0
9,1.6212848340337092e-05
1,0.00616891241006153
2,1.0484909096823891e-08
10,0.00017815486381129187
0,2.3996449351619285e-06
5,1.2045481723886859e-07
1,0.0
12,8.924464877149273e-05
0,0.0
0,0.0
3,1.1898057472509906e-07
28,0.00013250252503337382
0,1.0630466551285944e-09
0,0.0
0,0.0
8,4.1965685351561956e-07
14,1.2865185793521311e-05
0,2.701856286262742e-06
19,2.8940553118923575e-05
20,0.00035144323027694747
4,5.309817377973366e-05
55,0.00024793746948365914
5,1.4118606278181038e-05
11,2.10927648880473e-05
15,2.3888460427338385e-05
132,0.0005055976554756885
0,7.699152265452895e-06
4,4.28369658422958e-06
1,0.0
28,0.00019412014374007417
0,0.0
76,0.0003635428100085282
25,1.591648991185821e-05
0,6.166608945514153e-05
0,3.5788376346783856e-06
0,0.0
0,0.0
51,0.00018240304829461896
103,0.008380952022833637
24,9.481672423636844e-05
0,0.0
49,0.0002439790018309142
0,1.8397982348389259e-06
1,0.0
0,2.229863948990772e-06
28,0.0003137583783166238
8,5.578331569403164e-07
0,0.0
0,0.0
0,7.71478732647712e-07
3,7.549925721629024e-07
4,2.981525742521439e-08
1,0.0
0,0.00025273887370464023
3,3.01714339718407e-08
3,8.603327214301294e-08
26,1.5123394226158414e-05
0,0.00015673829742607554
140,0.0015128049475113211
19,4.506955975550235e-05
108,0.0038136987623932504
3,1.887303906163245e-08
16,5.521858081835263e-06
7,5.886381648605255e-05
112,0.0007452250713234984
1,0.0
0,0.0
34,0.0002452139217974896
1,0.0
34,0.0028622076701233586
17,2.2007848877637777e-05
0,0.0
14,8.269621998642715e-07
0,2.989871635521516e-06
0,0.0
3,8.119437360076669e-06
1,0.0
0,7.879330218859604e-09
0,0.0
2,2.1492995948483644e-06
0,0.0
49,1.9093875472869985e-05
6,2.298894256714555e-06
20,1.1987506173066283e-05
0,0.0
16,2.0662481655185174e-05
0,6.71517628861826e-06
0,7.903375308486829e-07
0,1.364688134847338e-05
8,2.590877344882043e-06
60,0.0010866566345581797
0,2.594368033675684e-07
27,1.588413781174034e-05
130,0.000631020578531181
14,0.0002402674490716631
0,0.0
1,0.0
11,3.2333588260726816e-05
8,6.550117978061705e-08
2,0.0
0,0.0
9,3.638680170099561e-07
15,5.764375326788803e-05
2,2.063860218849579e-08
0,2.766170955057843e-06
3,8.60584256015594e-09
0,4.667307741778314e-09
5,3.7485783404297246e-07
19,0.0013943144865865616
11,0.00020985067670913415
0,0.0
0,0.0
136,0.0005236004825878377
6,5.4108232834874974e-05
8,4.6782317248109013e-07
1,0.0
27,6.437394238612762e-05
3,6.886510833015123e-07
2,3.192977678942204e-09
4,8.561584453268346e-07
0,0.00012048219499606892
0,0.0
2,4.4222740853349525e-09
0,0.0
6,4.663877472332494e-06
0,0.0
0,0.0
6,6.734233226910876e-07
3,6.349068420229705e-08
13,3.84030806329073e-06
2,1.4820285860046184e-08
16,1.090993253422301e-05
99,0.0004089735389444567
11,5.6179156306401996e-06
0,0.0
24,8.758051057565707e-05
2,0.0
0,0.0
0,1.2252418508925235e-08
141,0.0019193132764092928
0,6.180676569301121e-10
9,5.602279811523848e-05
2,5.306728902401943e-05
0,0.0
54,0.00033308516833689553
0,0.0
0,0.0018729293255523183
46,0.00041027296639765666
50,0.00024440703150556485
1,0.0
20,1.3448382509056472e-05
0,1.4291805294777239e-09
30,3.2517481045404593e-06
0,1.213054807260907e-07
19,5.676520455938145e-05
4,9.158626725622282e-08
6,3.140474245499705e-07
2,4.668377221910879e-08
6,8.118312157242819e-07
0,0.0
0,9.362728786217352e-09
24,0.00011292737828749441
103,0.0004833545546840387
22,4.154051998280005e-05
15,1.0234328966888425e-06
211,0.001213473021772211
1,0.0
0,0.0
0,8.903102309654046e-06
3,8.270700610274896e-07
9,2.6694374669646066e-06
0,0.0
0,2.4227194427017955e-07
0,0.0
11,0.00014386613357608404
1,0.0
0,0.0
12,1.0647853638526e-05
1,0.0
19,4.892981978892696e-05
1,0.0
0,0.0
2,5.306728902401943e-05
0,0.0
13,0.0001273262803390591
34,9.378135337450014e-05
0,6.133406548656767e-08
1,0.0
0,0.0
2,0.0
0,0.0
0,0.0
2,1.5183413111481106e-07
9,2.2399090963154486e-05
3,3.83876984742252e-06
0,0.0
9,5.692759686981465e-05
1,0.0
19,4.689736008662463e-05
2,0.0
12,7.843548716025007e-06
3,1.5989615271813466e-07
28,0.00014069399516769654
2,2.0745915542323798e-08
4,7.277652317019922e-08
9,7.878706195396012e-07
28,4.19126525051998e-05
1,0.0
2,5.306728902401943e-05
17,0.0003121801020250393
8,0.00012526883398558236
5,1.8431027221749976e-07
11,7.142128708295785e-05
11,2.4843349184014825e-05
54,0.001211430900222182
0,0.0
0,1.3330798923959193e-08
0,3.740834341167661e-08
1,0.0
0,0.0
1,0.0
0,1.5246165766255915e-05
0,3.780192351676204e-07
1,0.0
58,0.00035924898003284757
7,1.0281120440043472e-05
144,0.001056536648961106
4,5.434402776885166e-07
0,0.0
3,2.552539154594489e-09
14,6.284293482347817e-07
2,5.306728902401943e-05
1,0.0
44,0.0006654549299436523
8,5.720012034766914e-06
0,0.0
6,2.2399926600573542e-07
9,3.989774258253156e-06
3,4.811768125656787e-07
200,0.0032018306268707976
3,1.05960691479923e-08
0,2.2861283972305767e-07
1,0.0
0,0.0
17,3.5445142092847423e-06
3,3.192229902218527e-05
59,0.0011687416302380747
9,1.9432489991028142e-07
2,0.0
0,0.0
12,2.6056248770450876e-06
61,0.00010928170357587494
15,7.440533311709911e-05
0,4.951872342017037e-08
6,7.189009444219288e-07
28,2.650037007421249e-05
17,8.250171895704248e-05
9,7.274614656674024e-07
1,0.0
7,4.495039361079396e-06
4,2.9000183017329653e-07
0,2.399480486311139e-07
3,4.619940005419647e-06
103,0.003550131997117002
0,0.0
0,0.0
8,5.6477296665744205e-05
29,0.0003491162384148574
73,0.00044231498366867654
0,5.448674826935631e-05
8,2.8470382664206237e-05
4,6.678210169311369e-09
3,1.2170436957916236e-07
46,0.0006065425610420045
1,0.0
8,6.102773899853931e-07
0,0.0
2,3.595786005175095e-07
2,1.377327218923391e-07
0,0.0
13,5.375131824340118e-05
7,6.06902025730835e-07
81,0.0007783988584729564
1,0.0
0,0.0
2,0.0
120,0.0014199487273942582
31,1.9748537956367662e-05
0,6.388327156941242e-07
3,3.561101029267521e-07
138,0.0005011796041540214
11,3.2342613406912327e-07
17,4.859531700098922e-05
4,5.58034289538047e-05
24,5.530624225552898e-05
84,0.0004211390752198278
0,0.0
2,0.0
74,0.00017984451334498641
4,1.0615908909335647e-06
10,4.319363639025856e-06
1,0.0
24,0.00017964479403509006
12,0.00010521777339632792
11,9.881507714834205e-06
9,4.906794635756788e-06
0,9.450253120620473e-08
1,0.0
0,2.350413263691653e-07
8,2.969658071641169e-05
8,0.00020605774675060075
0,1.4538257190665685e-06
6,0.00015957275136464826
17,5.679010409297324e-05
0,0.0
8,0.00012282770043417433
6,1.0421360610070655e-08
14,1.4491601946132448e-05
5,3.254421064087077e-07
3,1.0283522632592748e-06
38,0.0004975304512815517
0,0.0
13,8.498403032638963e-05
0,1.5594289074325196e-07
0,4.269216035816438e-06
37,0.00018664345345392744
53,0.0004463316619592005
0,1.2715110908249314e-07
10,4.397838344438481e-07
42,9.991289966972093e-06
11,2.3166663125245412e-06
62,0.0009042623646181847
15,0.000145825513955996
7,1.3750822154049066e-05
17,1.5300707703116747e-05
2,9.809353100707094e-07
23,9.028524734614935e-05
0,0.0
0,0.00010613457804803886
0,4.637393210829232e-06
53,0.0002933965992583699
13,0.0001099594482592112
18,4.0284066204231404e-05
0,0.0
0,0.0
5,4.113290847390725e-09
42,0.0001516709819664229
37,9.947733260158815e-05
25,2.0262447255992696e-05
3,5.226818648189708e-09
0,3.9262973539312957e-07
1,0.0
0,0.0
0,0.0
7,6.335753670019803e-08
1,0.0
0,1.5148992451401067e-06
0,0.0
1,0.0
24,2.852009164666663e-06
0,0.0
0,2.5415368306522717e-09
3,1.4675352790011827e-07
9,1.0164981134193024e-06
0,5.96214690255103e-05
0,0.0
17,1.3144539885785451e-05
1,0.0
4,0.00010613457804803886
0,0.0
2,1.328222533243086e-08
2,7.559442880914449e-10
0,0.0
6,6.0465172265296345e-05
16,1.1198393354039404e-05
7,5.317559065850991e-05
8,7.014687388708829e-06
4,7.370966168942092e-06
12,1.3061996212540708e-05
6,1.1056095803159374e-05
14,3.7701409566326014e-05
9,6.963498333494626e-05
3,0.0
17,6.485401972670061e-06
3,6.079721100083131e-05
1,2.6441100659700765e-09
47,0.0004400511170985021
0,0.0002541870782354805
4,4.526994448140282e-06
43,7.588963442980817e-05
0,4.8002898097180055e-06
2,0.0
1,0.0
34,0.0002794040241301238
0,0.0
54,0.0005877720965928626
46,0.00042913867414334165
52,6.368199680773008e-05
9,8.493813947098662e-05
10,8.023309241133248e-07
1,0.0
6,4.866741054199338e-07
35,0.000310818402021012
4,9.601420274501637e-06
21,3.114402435398203e-05
5,1.7980347624858323e-05
2,0.0019406926980362158
22,0.0002228693558295435
12,4.5884167847587605e-05
0,0.0
0,4.949624135622198e-07
37,0.000137044909359885
0,3.979845272578568e-07
0,0.0
24,1.114679329829923e-05
8,6.564117806251476e-05
6,3.158811754901833e-07
0,2.863332662645503e-06
0,0.0
19,4.51576718062964e-05
4,0.0
1,0.0
16,1.0733386368351769e-05
10,3.809558688017181e-05
0,6.279731930100688e-07
1,0.0
3,6.420065304943502e-07
13,7.617696342330737e-07
120,0.00011219364705970375
0,0.0
0,3.5214925345869807e-07
0,0.0
2,0.0
55,0.0005924750400658152
0,0.0
0,0.0
8,3.3806253140138484e-05
0,0.0
1,0.0
0,0.0
0,0.0003692892491954018
0,3.23381311409829e-08
4,1.0074252716020244e-05
3,1.6431236224833068e-09
10,9.980417860974637e-06
2,2.1572068708950988e-08
0,1.1339164321371673e-08
0,1.1167500803280883e-07
2,3.3315841576255744e-09
104,0.00012799568455375819
21,0.0001821614906266262
0,1.1309621271337912e-06
9,4.72357224905081e-06
0,4.542428253686659e-06
0,0.0
0,0.0
0,5.249745547403123e-07
103,0.000252475561293226
0,3.5520793537351754e-07
0,0.0
0,0.0
0,0.0
14,6.119516088864345e-07
14,5.105607199173631e-06
6,5.6074112097839974e-08
56,0.00015703060501175305
1,0.0
112,0.0005500325229284605
16,3.64198870050906e-06
2,0.0
0,0.0
9,5.4305238012719217e-05
1,0.0
3,1.275402464024709e-07
12,7.838060624780924e-05
3,5.357262518838646e-05
0,0.0
8,5.807816694252239e-05
0,0.0
0,0.0
1,0.0
0,1.4114527659061255e-07
0,0.0
0,0.0
4,6.616793383121097e-05
0,1.4458521921313945e-07
68,0.0008775267506813923
3,0.00010622813899629548
0,0.0
1,0.0
21,9.321015149086179e-05
135,0.0014796330497676069
0,0.0
28,0.00010718048093002656
0,2.8571316541531045e-07
3,3.594031435679804e-07
8,1.8779781902073677e-05
3,6.41164803133654e-09
45,6.426346683764194e-05
33,0.00034749720025369383
8,6.359433283454458e-07
0,0.0
12,6.196304810321899e-05
5,7.466696880509523e-08
1,0.0
0,0.0
19,1.575068393667523e-06
2,0.0012178058398405178
0,6.263591031247105e-07
0,1.6222118611752484e-07
1,5.306728902401943e-05
5,8.719972271461064e-07
75,0.0005319553263218378
1,0.0
22,1.1465072128803733e-05
0,3.965702352093404e-07
0,0.0
30,4.971566965771648e-05
7,3.102025562097937e-05
4,5.332679617600099e-05
4,5.306917416913751e-05
0,0.0
114,0.0011443034878702574
0,3.2542407118322096e-07
0,8.175358900911481e-06
0,0.0
4,2.9719099213414168e-08
0,8.01550396146316e-08
6,2.5711168629719086e-07
0,0.0
0,0.0
1,0.0
6,1.1604487123202045e-06
8,7.324671343722233e-07
0,8.88498402039873e-05
3,7.169756471309829e-07
1,0.0
9,7.47122747854847e-06
1,0.0
18,4.001016408469896e-06
0,0.00024931140817634564
0,3.113162755024087e-07
0,0.0
1,0.0
1,0.0
134,0.0014047636699114775
3,5.3481913019881926e-05
4,0.0
16,4.326354194784323e-06
11,0.00021735233648533417
0,1.0667372194177288e-07
0,5.767507428942117e-07
4,5.0498605774381026e-06
12,3.246809275628006e-06
2,5.306728902401943e-05
26,2.46944878685036e-06
19,0.0002493409177936033
0,6.176814697284761e-07
4,5.356686514781777e-05
4,6.492655055961268e-08
0,1.8590533983517558e-07
4,6.995392188891063e-07
1,0.0
7,7.65562688238686e-08
23,0.00011824282693135974
3,1.0997319550916319e-08
