In-degree strong,Betweeness strong
78,0.018186956749204387
3,0.00044193178137001037
23,0.0028990039492995806
70,0.0045255353960701695
58,0.009291122777477012
8,0.006505549088381329
30,2.416060331109312e-05
6,0.00034157879424628787
6,0.0059289805504196425
10,5.223156112634473e-07
1,0.0007101436769547503
6,0.004147345436188214
10,0.0027086691828962046
1,2.7872871040558922e-05
2,0.0
3,0.00021647440094852983
2,1.1547443827484897e-05
2,3.9238462505912006e-07
48,0.004287046930849698
4,0.009517055460410938
1,0.0015448971411715742
77,0.0014946817242617054
4,0.02366079966430433
2,0.009945017277532353
2,3.06644267224486e-05
2,7.65535120345076e-05
13,0.0021462544749813713
7,0.00022991486768493953
8,0.0003335856671693017
19,0.0020024466942330493
212,0.010630222682579906
5,2.5991227529124368e-06
2,0.0009106358816005063
2,3.742370196446294e-07
1,8.443976207501198e-06
4,0.00262597876183801
7,3.759788307895659e-05
198,0.00042741876293661074
1,0.0
12,0.003274878415222846
5,0.009984003775009244
2,0.0017025885478758912
1,8.670400756035251e-07
2,0.0022912993428948173
1,1.978070640730132e-07
2,0.00011307468999253354
121,0.026669088451411162
1,0.00032836611088590405
13,0.0005940590061897783
36,0.005244149104212758
2,0.001916007915518206
3,0.0008655154241819024
2,0.00028017899745927437
53,0.003278087959844888
14,0.013565140325570772
3,1.2440173371148225e-06
1,1.0368016638746915e-05
61,0.013299565159927553
29,9.812454170052745e-05
13,0.0033646695907827958
4,8.045270482804574e-05
6,0.0005497430285919639
12,0.000165862787568014
3,0.000158110898150385
2,6.630720369739669e-05
10,0.00017050299910913565
1,2.185758086674053e-05
2,3.157386797761984e-06
28,0.002151568214325562
3,0.00018515194525715615
2,0.0004901882836381977
4,0.002697508648575527
3,0.0007657075707771967
7,1.9125371370664265e-07
7,0.00014166870220644697
9,8.314860797259868e-06
2,0.00014301612522303963
1,1.0802969025479446e-05
2,0.0002537760588411624
5,0.002067417237030999
1,0.0012309022348440716
89,0.0045652581938857035
4,0.0047792470248689935
2,0.0
1,1.1909472446910158e-06
4,0.0030858672604574724
3,1.3306947266828605e-05
1,0.0
1,6.067795913512431e-07
19,0.0009475068417827168
8,9.457851738979679e-06
15,3.122560019968166e-05
16,6.817590172158021e-06
4,0.000861208240277112
29,0.005611653256135746
15,0.0005245667850650165
12,0.0008419448563627544
8,1.4632882245809611e-05
1,0.00031111864898492514
11,0.0050478080493884655
12,0.00022511732892392355
8,3.812902487404483e-05
2,0.0014898841503197492
2,0.00011586917299967
9,4.865022694635489e-05
1,2.2660864208364425e-07
41,1.684781090604914e-05
12,0.008545049436162048
11,0.0017906825735607551
45,0.007510291652525896
1,6.010052754994434e-06
7,8.954436892872967e-05
7,1.3583729886333309e-05
4,0.00028710270647393113
8,0.0016586194038040896
7,0.0004566591380958185
2,0.0034422390929067363
1,0.0007047434314152059
13,0.012085274617677166
2,2.9484417413454257e-06
4,0.0
2,0.00015168952369164023
1,1.9001588787585167e-06
42,0.0008896504485400978
2,1.411629566788608e-05
5,0.0014772191140431028
2,0.0002051055443817852
2,0.004495680844644497
19,0.008491449715170126
11,0.002058956843413601
3,4.818759222932576e-05
4,9.183865643526119e-06
88,0.0027131741898444666
14,0.0006166273788255266
1,0.0009555892591433421
82,0.01148917760351732
1,0.0005076294427153727
2,0.00017852295953966763
78,0.002624047924532422
1,0.00824028137267267
17,0.00015732474927254608
44,0.014935397318474387
28,0.0015952748301446993
2,0.0005229099582790702
3,1.4484041297164434e-05
7,0.0014876505193278475
14,0.009805887410073048
6,0.0005086467361877482
1,0.0
10,0.002256115046787744
1,2.906552778215704e-08
19,0.0007532356464471962
70,0.010171227873145654
168,0.0007029751217769526
1,7.940540714930958e-06
3,0.0018838513854038468
1,2.0345869447509932e-07
49,0.0004539075267583453
1,4.033455826841805e-06
2,0.002944488309198789
1,3.3835847341576764e-05
1,0.0005369530607656896
1,7.1718413133760665e-06
5,0.00027262105752524533
7,0.0002199868985686389
34,0.004393530096524768
7,4.867758194106571e-06
1,0.0011934207138498733
1,0.00044442163844180324
7,1.5163455830267479e-06
1,0.0
7,4.461478440187812e-05
10,4.401693887988198e-05
3,0.0008567877059421381
5,0.0032408122146294
14,1.20835106277747e-06
68,0.0015330100793633874
3,4.3995768976239425e-07
7,0.0006156177555862537
2,0.0001850662854669283
