In-degree weak,Betweeness weak
1,0.0
1,3.553409187864759e-05
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
5,0.0
6,0.0
3,0.0001296512489062756
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
14,0.0
0,0.0
0,0.0
2,0.0
1,1.0206863846695173e-06
1,0.0
0,0.0
1,9.606522587077622e-05
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
2,0.0
3,0.0001728353802185141
54,4.160044178068757e-05
0,0.0
27,0.0
0,0.0
0,0.0
4,0.0
1,0.0
0,0.0
0,0.0
12,4.453910508331066e-05
8,0.0
3,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
20,0.0
0,0.0
0,0.0
7,0.00014489789858741114
1,0.0
0,0.0
0,0.0
0,0.0
4,0.0
14,0.0
0,0.0
1,0.0
0,0.0
0,0.0
3,2.747857487212402e-07
14,7.804500062074444e-05
5,3.049844196782726e-08
4,3.1840373414411656e-05
0,0.0
5,8.413797025957898e-06
0,0.0
0,0.0
1,0.0
0,0.0
54,1.0844239251118662e-05
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
3,0.0
0,0.0
12,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
1,0.0
4,0.0
1,0.0
2,0.0
0,0.0
4,0.00010273366819104435
2,0.0
53,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,3.19839537418576e-05
0,0.0
1,0.0
0,0.0
5,0.00017080723707055
1,1.5993891275294746e-05
1,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.0
2,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
55,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,0.0020619994400345645
1,1.5920186707205828e-05
0,0.0
0,0.0
55,0.0
5,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,0.0
32,9.496037017610563e-05
0,0.0
0,0.0
1,0.0
1,0.0
2,0.0028083552425463287
1,0.0
0,0.0
1,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
5,2.7993206471282926e-05
7,0.0008188620991488116
2,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
3,0.0
25,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,0.0
0,0.0
0,0.0
123,0.0
31,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
5,4.654355288347287e-05
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
12,3.1840373414411656e-05
0,0.0
2,0.0
15,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
9,0.00015390411459901667
5,4.806319280776797e-06
0,0.0
0,0.0
7,0.00013536735182505743
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,6.191183719468933e-07
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
7,0.00047473296234220544
0,0.0
0,0.0
3,0.0001260109721408252
0,0.0
0,0.0
4,0.00017804882098605614
0,0.0
0,0.0
1,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
2,0.0
4,9.878735890176501e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,0.0
0,0.0
42,0.0
0,0.0
1,0.0
0,0.0
12,0.0
0,0.0
1,0.0
0,0.0
6,0.0
1,0.0
3,0.00019650196990607713
0,0.0
2,0.0
0,0.0
0,0.0
74,0.0
2,0.0
4,0.0
1,0.0
10,0.0
0,0.0
31,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
8,0.0
0,0.0
0,0.0
0,0.0
1,0.0
138,0.0006275245219574017
28,1.9340439458123572e-05
15,0.00027277289811908454
0,0.0
0,0.0
2,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
10,0.0
4,2.7496026128283967e-05
1,0.0
0,0.0
3,0.0
1,0.0
0,0.0
3,1.5920186707205828e-05
0,0.0
1,0.0
30,0.0
6,3.5312279088395767e-06
1,0.0
0,0.0
0,0.0
5,0.0
0,0.0
0,0.0
0,0.0
1,0.0
8,5.431436754409566e-06
0,0.0
0,0.0
1,0.0
0,0.0
2,0.0
0,0.0
5,0.00020563114569723117
0,0.0
1,1.8117527766615634e-05
0,0.0
2,0.00014279680118052884
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
5,0.0
0,0.0
3,1.6050366204090148e-06
0,0.0
1,0.0
7,0.00010150123306361814
0,0.0
1,0.0
0,0.0
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
54,0.00024323707690070788
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
2,0.0
0,0.0
5,0.00012838004533549256
1,0.0
0,0.0
0,0.0
0,0.0
31,1.4485404448408266e-05
2,0.0
1,0.0
0,0.0
7,0.0
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
35,0.0002177891721022288
0,0.0
2,0.0
0,0.0
3,0.0002278658435197094
0,0.0
0,0.0
0,0.0
4,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,1.6509823251917156e-06
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
14,0.0009900466285942624
5,0.0
0,0.0
3,0.0
6,0.0
0,0.0
9,0.0
0,0.0
0,0.0
4,4.249414862663815e-06
1,0.0
0,0.0
0,0.0
0,0.0
4,0.0
0,0.0
1,0.0
0,0.0
1,0.0
48,0.0
10,0.0
0,0.0
6,0.00011532575517730166
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
1,0.00020881724324314682
0,0.0
0,0.0
5,0.00014394219318341974
0,0.0
0,0.0
0,0.0
0,0.0
24,0.0
0,0.0
0,0.0
0,0.0
2,0.0
36,0.0
0,0.0
0,0.0
2,0.00018117607792176948
0,0.0
0,0.0
2,0.0
2,0.0
0,0.0
13,0.0
0,0.0
1,0.0
0,0.0
0,0.0
2,0.0
13,0.0
2,0.0
0,0.0
14,2.321834808792835e-05
10,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
22,0.0004479861407581076
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,3.1840373414411656e-05
6,0.0
2,0.0
1,0.0
10,0.0
0,0.0
22,0.0005171570833160596
2,0.0
3,0.0
8,1.8460789332644412e-05
20,0.0
1,0.0
1,0.0
0,0.0
3,0.0
15,9.634719373029409e-05
1,0.0
1,0.0002605799817093002
2,0.0
0,0.0
6,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,3.24367103744038e-05
0,0.0
1,0.0
5,0.00025400049672288705
2,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
3,0.0
0,0.0
2,0.0
1,6.297427904464027e-05
0,0.0
0,0.0
15,0.0
13,0.0001150602562684884
0,0.0
8,3.1840373414411656e-05
167,0.0
1,0.0001579793150715451
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
64,2.9222314997574956e-05
0,0.0
0,0.0
7,0.0
0,0.0
0,0.0
0,0.0
1,0.0
4,0.0
0,0.0
1,0.0
0,0.0
0,0.0
3,0.0
0,0.0
4,0.0
0,0.0
0,0.0
3,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
37,0.0
0,0.0
0,0.0
0,0.0
5,0.0
61,8.232486621592943e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
38,7.912965858801859e-05
2,0.0
22,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
41,0.0
1,0.0
0,0.0
2,0.0
1,0.0
1,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
73,0.00016495311066827185
0,0.0
9,0.0
0,0.0
54,0.0
0,0.0
0,0.0
2,0.0
4,0.0
0,0.0
0,0.0
44,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
32,0.0
0,0.0
23,1.6896858510634235e-05
24,0.0
0,0.0
1,0.0
0,0.0
32,2.804254641397716e-05
28,8.764669985910405e-05
0,0.0
8,3.3561074043744436e-05
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
54,0.0001432653800389281
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
224,0.0037915900336844078
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
2,0.0
1,0.0
0,0.0
6,0.0
0,0.0
5,3.239842228708488e-05
0,0.0
14,0.0021179283187583737
0,0.0
0,0.0
1,0.0
0,0.0
8,5.511085774502299e-05
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
7,0.0
0,0.0
5,8.894617286701431e-05
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
4,0.0
1,0.0007198574160833211
0,0.0
21,0.0002551493914648044
26,0.0
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
6,0.0
3,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
2,1.0282239125118136e-06
0,0.0
0,0.0
8,3.499254018355963e-05
10,3.344243534495974e-07
0,0.0
4,0.0
0,0.0
0,0.0
1,0.0
3,1.3778782210781044e-05
19,0.0
29,0.0006432186450769488
2,0.0
0,0.0
0,0.0
1,0.000400052255982477
2,0.0
15,0.00011941068139085957
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,6.604069690420365e-05
5,0.0
5,0.0
0,0.0
0,0.0
1,1.4593504481605343e-06
3,0.0
0,0.0
36,1.5348484940729472e-05
2,0.0
1,0.0
2,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
4,9.853019258424103e-05
0,0.0
1,0.0
4,0.0
22,2.3532815668389567e-06
0,0.0
1,0.0
2,2.2704460900625267e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
3,0.0
0,0.0
16,0.0002280842190461407
5,2.9869835511904066e-05
0,0.0
0,0.0
0,0.0
1,4.782016061150779e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,0.0007475799439657919
0,0.0
24,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
3,0.0
0,0.0
0,0.0
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
1,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
3,6.0619963621137085e-05
5,0.0
0,0.0
0,0.0
4,0.0
0,0.0
4,0.0
5,0.0
0,0.0
0,0.0
0,0.0
6,0.0
0,0.0
0,0.0
0,0.0
5,0.0
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
3,0.0
1,0.0
0,0.0
4,0.0
0,0.0
3,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
1,0.0
0,0.0
4,0.0
1,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
1,0.0
1,4.556701796644492e-05
0,0.0
1,1.5920186707205828e-05
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,0.0
2,0.0
0,0.0
1,0.0
0,0.0
678,0.002419077275506122
1,2.815131620123398e-07
2,0.0
0,0.0
1,4.776056012161749e-05
10,0.00017720078871813813
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.00011359491614191158
0,0.0
8,0.00013245625838837217
0,0.0
14,4.598268366445334e-06
1,7.960093353602914e-05
3,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
6,0.0
1,0.0
0,0.0
14,9.975821639694571e-07
21,0.0
0,0.0
3,0.0
0,0.0
4,9.994484334533143e-05
1,0.0
0,0.0
1,0.0
316,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,0.0
1,0.0035142459555552435
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
46,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
4,0.0
1,0.0
181,0.00428944918997389
8,0.0
0,0.0
1,0.0
1,0.0
1,0.0
5,0.0
0,0.0
5,0.0
0,0.0
0,0.0
0,0.0
1,0.0
25,0.0
0,0.0
0,0.0
1,0.0
24,0.0
0,0.0
0,0.0
25,3.0287805618088383e-05
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
4,6.142732926580026e-06
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
2,0.0
0,0.0
1,2.8262575001634863e-05
1,0.0
2,1.4231615091182841e-06
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
2,0.0
7,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
2,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
249,1.8006376958255904e-05
45,0.0
0,0.0
0,0.0
9,0.0
0,0.0
1,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,0.0
3,0.0
0,0.0
2,0.0
3,0.0
0,0.0
0,0.0
0,0.0
11,1.5920186707205828e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
5,0.000989454052659441
2,0.0
0,0.0
1,0.0
4,0.00026573724058564385
26,0.0
8,9.065687710353198e-06
0,0.0
93,7.340784961110132e-05
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.0
0,0.0
1,0.0
2,6.803498592823004e-08
3,0.0
0,0.0
0,0.0
3,0.0
0,0.0
0,0.0
35,0.0
0,0.0
1,0.0
0,0.0
93,0.0
1,1.5920186707205828e-05
2,0.0
2,0.0
2,0.0
0,0.0
1,4.65502535298416e-08
0,0.0
0,0.0
0,0.0
2,0.0
4,3.1840373414411656e-05
1,0.0
0,0.0
0,0.0
0,0.0
44,0.0
0,0.0
3,9.599780536057311e-05
0,0.0
21,0.0
0,0.0
4,0.0
4,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
2,0.0
0,0.0
2,0.0
0,0.0
0,0.0
11,0.00029462642910832036
5,6.049719054283821e-06
12,1.5920186707205828e-05
0,0.0
8,2.2638351952599086e-05
1,0.0
0,0.0
4,0.0
1,0.0
0,0.0
8,0.0
0,0.0
0,0.0
2,0.0
64,0.0010510052582041994
0,0.0
1,3.1950930266545034e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
93,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
7,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
2,1.6371085241396843e-05
0,0.0
0,0.0
0,0.0
2,0.0
21,0.0
1,0.0
0,0.0
0,0.0
1,0.0
1,0.0
16,0.0
0,0.0
4,3.2543095363563004e-06
0,0.0
1,3.1840373414411656e-05
37,7.552849931475291e-05
0,0.0
2,0.0
2,0.0
8,1.735496896600339e-05
0,0.0
1,0.0
3,0.0
0,0.0
2,0.0
0,0.0
1,6.389357030125825e-05
4,0.0004570844849204366
0,0.0
2,0.0
0,0.0
7,6.5543260662829e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,0.0
1,1.1055685213337382e-07
0,0.0
0,0.0
0,0.0
23,0.0
1,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
13,7.678458050859534e-06
4,2.5020510365464057e-05
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
3,0.0
2,0.0
1,3.2043060976656183e-05
5,0.0
1,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
3,0.0
1,0.0
0,0.0
1,0.0
0,0.0
3,0.0
2,6.008106060935746e-05
1,0.0
0,0.0
3,1.7210664601008795e-05
6,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
5,0.0
0,0.0
1,0.0
0,0.0
29,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
7,1.0658814462089373e-06
0,0.0
0,0.0
2,4.992268841251675e-05
3,0.0
22,2.120998101114992e-05
0,0.0
25,0.0
0,0.0
4,1.5920186707205828e-05
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
3,0.0
0,0.0
9,0.0
11,3.4634210101264444e-05
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
91,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
17,0.0
6,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,2.020808929164874e-05
0,0.0
19,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
18,0.0005731153087422982
12,0.0
6,0.0
22,0.0
2,4.245887248404586e-05
0,0.0
0,0.0
43,5.477078985102821e-05
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
136,0.0005704321440912153
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
4,2.960589659184936e-05
0,0.0
0,0.0
5,4.87896566344333e-05
0,0.0
0,0.0
20,0.0002329566110106269
1,0.00011829230446597256
3,8.844548170669905e-07
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
2,0.0007441657982715558
1,0.0
1,7.218895827844323e-05
0,0.0
2,0.0
1,0.0
57,0.0
0,0.0
3,6.368074682882331e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
4,0.0
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
36,9.198313107769976e-06
0,0.0
0,0.0
3,0.0
1,0.0
1,0.0
0,0.0
2,0.0
1,0.0
1,0.0
0,0.0
0,0.0
4,0.00016282127678178413
1,0.0
1,0.0
1,0.0
2,0.0
0,0.0
2,0.0
0,0.0
2,0.0001996387927314368
1,7.102072430504656e-06
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
5,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
6,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
4,0.0005794478592851611
0,0.0
0,0.0
4,0.00014709626300285126
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,1.6205739262430316e-05
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,0.0
0,0.0
0,0.0
1,0.0
1,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.0
54,7.453375882017552e-05
0,0.0
1,0.0
0,0.0
14,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
8,0.0001978627317258137
0,0.0
2,0.0
4,1.7153509813227024e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
28,0.0
1,0.0
0,0.0
1,0.0
2,0.0
0,0.0
0,0.0
1,1.5920186707205828e-05
0,0.0
0,0.0
1,0.0
0,0.0
21,0.0
3,7.539476006961862e-05
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,0.0
3,0.0
0,0.0
2,0.0
4,1.5920186707205828e-05
38,4.078717579265802e-05
5,0.0
22,0.0
1,0.0
1,0.0
0,0.0
3,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
4,0.0
2,0.0
0,0.0
477,0.0008690691195122805
1,0.0
0,0.0
9,0.00043147389057947343
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
2,0.0
2,3.2607416339096446e-05
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,0.0
40,0.00040470228759652884
0,0.0
0,0.0
0,0.0
1,0.0
27,1.6942596380364934e-05
0,0.0
7,0.0
5,0.0
0,0.0
0,0.0
0,0.0
0,0.0
174,0.0007128450262991624
1,1.3365095013456745e-07
0,0.0
1,0.0
0,0.0
0,0.0
4,0.0005995642785546056
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
8,0.0
0,0.0
0,0.0
0,0.0
3,0.0
0,0.0
0,0.0
1,4.042663082058238e-05
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
2,1.5920186707205828e-05
6,0.0
1,0.0
1,0.0
27,0.0
5,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
6,0.00033297926875007353
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,0.0
0,0.0
3,0.00027211649175060105
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,0.0
0,0.0
0,0.0
3,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
2,0.0
0,0.0
1,0.0
4,0.00025472298731529325
7,0.0
0,0.0
4,0.0
2,0.0
0,0.0
1,0.0
10,0.0014470297111844083
1,0.0
0,0.0
0,0.0
0,0.0
6,0.0
1,0.0
24,0.0
13,0.0
0,0.0
9,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
1,0.0
1,0.0
9,0.0
1,7.960093353602914e-05
0,0.0
9,0.0
1,0.0
0,0.0
6,0.0
0,0.0
0,0.0
0,0.0
81,0.0006956144716699312
0,0.0
0,0.0
1,0.0
1,1.5920186707205828e-05
0,0.0
0,0.0
0,0.0
0,0.0
3,3.5083374410323957e-06
0,0.0
0,0.0
10,1.2382367438937867e-06
0,0.0
0,0.0
1,0.00010675658018897878
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
18,0.00026940105422926345
0,0.0
0,0.0
10,0.0
0,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
25,6.341782918405104e-05
3,4.249972875537438e-05
0,0.0
5,0.0
0,0.0
1,0.0
0,0.0
0,0.0
9,0.0012507541177970202
0,0.0
0,0.0
2,6.414624936412174e-05
0,0.0
0,0.0
