1000274080153718784	1168269488699138055	1
1001006498082934784	73971750	1
1001057886322216960	192899133	1
1002639111205871616	3121591703	1
1006400634	368920797	1
1006493750	1364939599601168385	1
1006859155481784320	2976662122	1
1006873192374382592	1219298065951133696	1
1007753827188203520	882601007338979328	1
1009031048762679296	51759517	1
1009420038	501813967	1
1009420195012792320	958815692303806464	1
1009753376	2575112879	1
1009753376	2580853616	1
1010100626	1465053656412213249	1
1010545074072117248	899598256145092608	1
1010807990	1219298065951133696	1
1011141461084172288	1360232480	1
1011141461084172288	1922840113	1
1011872936	108582949	1
101298754	2425714605	1
1013879910	329166379	1
1013879910	525763777	1
1013954305	1465053656412213249	1
1014859808632197120	1248754643498303489	1
1015440260	121424128	1
1015440260	306148468	1
1015440260	430169858	2
1016109914	419622371	1
1016249336903159808	111966918	1
1016249336903159808	1364939599601168385	1
1017057949	1465053656412213249	1
1017667801	444921429	1
1018941902866059264	501750077	1
1019288033202405376	1296390431190679553	1
1019288033202405376	51759517	1
1019345719747141632	368920797	1
1019550778527305728	2989721327	1
1019914269494792192	2580853616	1
1020368494234341376	1231899811	1
1020380156194631680	2264348977	1
1020502986	1219298065951133696	1
1022538426	430169858	1
1022869559064313856	1401196479457501189	1
1022971756754157568	368920797	1
1023124394158288896	1296390431190679553	1
1023124394158288896	326316197	1
1023826592	59720283	1
1025041897	1313487516104830976	1
1025143716	141529750	1
1025767333988581376	497995758	1
1026457428	2425714605	1
1029434331394129920	1004339803314446336	1
1029467541624770560	2237957383	1
103049563	32434307	1
1031432488294461440	2222183850	1
1032227404029280256	1152517116731502594	1
1032227404029280256	1400384098779205635	1
1033280112714756096	192899133	1
1033772864250564608	1364939599601168385	1
1033990615267270656	882601007338979328	1
1034548849598189568	103152299	1
1034548849598189568	306148468	6
1034548849598189568	500711588	1
1034548849598189568	581147243	1
1034548849598189568	923871237956304896	1
1034886781332860928	1034886781332860928	1
1037003822	1219298065951133696	1
1037076323599114240	1392726045082767360	1
1037256845071667200	1361749036609515530	1
1037367870	3432193193	1
1037393713	192899133	1
1037393713	210501383	1
1037500334	494909390	1
1037819534	22385983	1
1038117661	1648043496	1
1038909791966572544	51759517	1
1040290570730655744	2827709824	1
1041399934887624704	73971750	1
1042906497129361408	1360232480	2
1042906497129361408	3244161467	1
1043548786562351104	1433430916190195712	1
10438412	368920797	3
104489361	1219298065951133696	1
104489361	368920797	2
104489361	419441999	1
104489361	51759517	1
1045272958133039104	1219298065951133696	1
1045585889408290816	1161196922	1
1045642030213472256	1433430916190195712	1
1045683818773041152	1219298065951133696	1
1046120449762119680	428570381	1
1046120449762119680	4870603923	1
1046120449762119680	868794661913100288	1
104651157	1219298065951133696	1
104651157	128609313	1
104651157	2364603574	1
1047055179613392896	437363242	1
1050753675445104640	1108677910800617475	1
1050753675445104640	2580853616	1
1051906012104540160	1140264841	1
1053037491614339072	221902171	1
1053450169	781392022800306176	1
1053678614	2425714605	1
1055560390720008192	1465053656412213249	1
1057735056175841280	1313487516104830976	1
1057735056175841280	2580853616	1
1058341570058088448	1108677910800617475	1
1059361525109010432	76769340	1
1061540255982071808	1360232480	1
1062862212	2222183850	1
1063135369	372114824	1
1063284314	2525778087	1
1063458130443550720	1034100285076135937	1
1063507240471154688	197381599	1
1063507240471154688	2996281582	1
1063507240471154688	827344747	1
1063539782888931328	75576699	1
1064261450	1455906044434128898	1
1065330750	253432854	1
1065330750	61567461	1
1067008310	1219298065951133696	1
1067127218130833408	244081502	1
106724705	1722707281	1
1067381804754264064	781392022800306176	1
1068802416546590720	1219298065951133696	1
1071380357415616512	902588736	1
1072128337009627136	1313487516104830976	1
1072825062091317248	1219298065951133696	1
1074045529481457664	1002068070633000960	1
1074376096018247680	1219298065951133696	1
1074376096018247680	796693921611022336	1
1074376096018247680	8744332	1
1075891609701662720	1219298065951133696	2
1076779266619121664	1192475687501881344	1
1076779266619121664	1237015212160700416	1
1076779266619121664	984646254	1
1076836690625466368	1309160994996916226	1
1076836690625466368	1360232480	1
1076836690625466368	1922840113	1
1079226488	2425714605	1
1079226488	501813967	1
1079458256949575680	1922840113	1
1079458256949575680	532638331	1
1079800282832343040	546067111	1
1079800282832343040	898894754364231680	1
1079810941204791296	409951182	1
108061631	368920797	1
1081200388945178624	831768450	1
1083783097869651968	1015682458287857664	1
1085291572588097536	2425714605	1
1085912953466048512	28433379	1
1086592028241285120	329647103	1
1087849336241905664	589997252	1
1088570057607835648	1392947252256202753	1
1088715634890936320	2359361178	1
1088748639349100544	2580853616	1
1088872705	501813967	1
1089519374782877696	497995758	1
1090318666883837952	368920797	1
1091990374401359872	306148468	1
109213867	2827709824	1
109213867	2831933978	1
1092305012	1000073568229740546	1
1092305012	1292258485854449664	1
1092899267478470656	1095300300058050560	1
1095677190	1203646806	1
1095677190	1305597956	1
1095677190	250082635	1
1095677190	368920797	1
1095677190	948293600579870720	1
1096055620275527680	244140469	1
1098241328150908928	2558719822	1
1098262302	1088806153	1
1098262302	2306993641	1
1098262302	59720283	1
1098262302	83920877	1
1100119884489523200	497995758	1
1100119884489523200	73971750	1
1100472388997783552	1219298065951133696	1
110213223	368920797	2
1102344151	1395743256877670401	1
1102601979514245120	368920797	1
1102685533342453760	525763777	1
1103152945	1103152945	1
110454337	128609313	1
1104770430	1407523849	1
1104770430	306148468	1
1109178580049846272	1265579090	1
1109829834	228322366	1
1109829834	550555137	2
1109829834	906647966	1
1111388181360975872	2796228780	1
1111694110119870464	368920797	1
1111899109613600768	1111899109613600768	1
1112726270993936384	2237957383	1
1112726270993936384	8744332	1
111966918	1357265179470348288	1
1120764652349198336	121424128	1
1121163421498712064	1388476325372043264	1
1123951657073639424	1244199163648147456	1
1125321094074970112	1012797513148129280	1
1126330494	1260689294156537856	1
1126330494	45120224	1
1127073844123062272	1105806350	1
1127073844123062272	1455204821242372096	1
1127073844123062272	467401158	1
1127073844123062272	705344611	1
1127180263275020288	1232789538684243968	1
1127180263275020288	2174124768	1
1127307619390111744	326150500	1
1128077757961920512	2525778087	1
1128678904808579072	368920797	1
1128880757185888256	244081502	1
1131148316	1722707281	1
1133004105767694336	2698192537	1
1133111378045284352	2580853616	1
1133775925873664000	2525778087	1
1135323564	1108979136	1
1135323564	138000593	1
1135323564	192899133	1
1135323564	306148468	1
113684109	955743723098464258	1
1139983379426947072	1280203938994827264	1
114300672	197763661	1
114300672	543774554	1
1143393739	1219298065951133696	1
1143882415947046912	1345033794529714178	1
1145934922256982016	428570381	1
1146136697182330880	1219298065951133696	1
1147835163176570880	58453980	1
1148481610448347136	368920797	2
1148489495395872768	2425714605	1
