1000018877009596416	1288097058222735360	1
1000138698032320512	120380619	1
1000138698032320512	2250622285	1
1000138698032320512	763146166620057600	1
1000274080153718784	258141458	1
1000317689498341376	438849246	1
1000317689498341376	951246650	1
1000346763360919552	1093897197668712449	1
1000346763360919552	1212756707757051904	1
1000346763360919552	1240690942904066049	1
1000346763360919552	2712011748	1
1000859842179977216	2250622285	1
1000872195227340800	1338991452681072642	1
1000973052535017472	951246650	1
1001006498082934784	608534375	1
1001057886322216960	280543999	1
1001057886322216960	2971932658	1
1001057886322216960	500711588	2
1001354304358371328	2623362653	1
1001354304358371328	987756923129876481	1
1001454464149151744	500711588	2
1001472962300731392	1392947252256202753	1
1001472962300731392	1428732356022652939	1
1001748711729434624	1250669646765834245	1
1002129280938205184	1192686774423867393	1
1002634999378731008	446477795	1
1003410897220571136	1272821807658172418	1
1003410897220571136	1471660712548315137	1
1003891004028739584	2525778087	1
1004217435355058176	1959181656	1
1004709269118357504	24152905	1
1004821348730929152	1255518264962289666	1
1004821348730929152	3155682418	1
1004874680	370156974	1
1004886276	1471660712548315137	1
100517532	449929150	1
1006057344042766336	987737436926173184	1
1006081105567670272	1360232480	1
1006111791435472896	759759746849120256	1
1006400634	1103693880388657152	1
1006400634	289400495	1
1006493750	1439982902884945920	1
1006493750	84853836	1
1006873192374382592	2525778087	1
1007028370377531392	2264348977	1
1007375462031642624	951246650	1
100812291	867581934	1
100878763	177164070	1
100878763	2250622285	1
100878763	2525778087	1
100878763	3011936883	1
100878763	618540945	1
100878763	730384549809672196	1
100878763	784525968	1
1008793418854813696	987756923129876481	1
1008811781270245376	2264348977	1
1009362391258288128	289400495	1
1009362391258288128	901407185728614402	1
1009420195012792320	446477795	1
1009537143813955584	940499085886480384	1
1009590384853385216	1174771350034104321	1
1009590384853385216	1222916969697071104	1
1009590384853385216	1422951895	1
1009753376	52435663	1
1009753376	784489264100827137	1
1010427995348176896	1265964896090456064	1
1010448068	1372271194037231618	1
1010448068	1971689594	1
1010448068	2360515482	2
1010503220307865600	1027214104661028864	1
1010652026068525056	3179856502	1
1010807990	867581934	1
1010911295615524864	1360232480	1
1010911295615524864	432516884	1
1011310374535213056	1272821807658172418	1
1011597433288183808	420351046	1
1011603156	826921941667823616	1
101181771	1233445109250785280	1
1011929624203407360	29045944	1
1012415892293083136	219742654	1
1012718378	1103693880388657152	1
1012718378	987756923129876481	1
1013071995859275776	127532707	1
1013117294	1360232480	1
1013117294	2250622285	1
1013117294	784525968	1
1013404334	569940489	1
1013543443	1420151270388736004	1
1013654088	425686235	1
1014795610485088256	987756923129876481	1
1015150237	500711588	1
1015440260	2546046132	1
1015943185	2303644001	2
1015943185	8001112	1
1016306425826545664	18935802	1
1017004271462768640	500711588	1
1017353439901376512	3261117908	1
1017667801	593857148	1
1017975031	2322424306	1
1017975031	425686235	1
1017975031	987756923129876481	1
1018054458981351424	370156974	1
1018132463066009600	2894480764	1
1018941902866059264	1272821807658172418	1
1019288033202405376	1272821807658172418	1
1019368217024909312	1248341835770200064	1
1019499052172546048	1288097058222735360	1
1019499052172546048	728614726519955456	1
1019882040639057920	1272821807658172418	1
1019882040639057920	2525778087	1
1019908465	1272821807658172418	1
1020303953974759424	3318549610	1
102099568	827344747	1
102102368	1248341835770200064	1
1021082245141057536	1490653852835753990	1
1021856318381064192	763146166620057600	1
1021869469	936284727794860033	1
1022139624796418048	2525778087	1
1022538426	221902171	1
1022538426	420351046	1
1022538426	987756923129876481	1
1022971756754157568	1334546508	1
1022971756754157568	1464788840	1
1023151363956633600	318713537	1
1023826592	2893489125	1
1024744381419606016	569157754	1
1025032478451490816	987756923129876481	2
1025115175798620160	41370439	1
1025143716	1185883406464376832	1
1025143716	2896334794	1
1025143716	455378815	1
1025397335298334720	1248341835770200064	1
1025397335298334720	792731002900709376	1
1025657582185271296	370156974	1
1025767333988581376	497995758	2
102620569	464059601	1
1026363265	1027214104661028864	1
1026429492271755264	987756923129876481	1
1026569455	2561719567	1
1026569455	827344747	1
1026948296	120380619	1
1026948296	2303644001	1
1027130908229468160	1083776380020637698	1
102717426	145225789	1
1027177210841636864	4591501733	1
1027537150055788544	370156974	1
1028524926	618540945	1
1028672100574392320	230470477	1
1028713306444455936	2525778087	1
1029026187778170880	987756923129876481	1
1029092106722267136	1031158965898375168	1
1029092106722267136	1239969355280105472	1
1029353286997028864	951246650	1
1029413098959130624	500711588	1
